"1. 医師：今日はどうされましたか？ 
2. 患者：右下腹部が痛いんです。 
3. 医師：その痛みはいつから始まりましたか？ 
4. 患者：24時間くらい前からです。 
5. 医師：最初の痛みはどのようなものでしたか？ 
6. 患者：最初は鈍い痛みでした。 
7. 医師：その鈍い痛みは時間が経つにつれてどうなりましたか？ 
8. 患者：徐々に痛みが強くなってきました。 
9. 医師：具体的にはどのくらい痛みが増してきましたか？ 
10. 患者：今はかなり強い痛みです。 
11. 医師：この痛みの他に、何か気になる症状はありますか？ 
12. 患者：食欲がありません。 
13. 医師：それはいつから食欲がなくなりましたか？ 
14. 患者：痛みが出始めた時からです。 
15. 医師：食欲不振以外に、吐き気や嘔吐はありますか？ 
16. 患者：吐き気はあるけど、嘔吐はしていません。 
17. 医師：右下腹部の痛みは圧痛や反跳痛がありますか？ 
18. 患者：圧痛があります。反跳痛もある気がします。 
19. 医師：痛みの場所は具体的にどのあたりですか？ 
20. 患者：右下腹部です。 
21. 医師：痛みが広がったり、変わったりすることはありますか？ 
22. 患者：特に広がってはないですが、ずっとそこが痛いです。 
23. 医師：体温は測りましたか？ 
24. 患者：軽く熱があるみたいで、37.8℃でした。 
25. 医師：心拍数はどうでしたか？ 
26. 患者：心拍数は90回くらいでした。 
27. 医師：最近のストレスや不安はありますか？ 
28. 患者：特にはないですが、仕事が忙しいです。 
29. 医師：高血圧の既往歴があるとのことですが、最近の血圧はいかがですか？ 
30. 患者：最近はちょっと高めですが、特に気にしていませんでした。 
31. 医師：他に何か病歴や症状はありますか？ 
32. 患者：特に他の病歴はありません。 
33. 医師：家族にこのような症状を訴えた方がいらっしゃいますか？ 
34. 患者家族：いいえ、特にはいません。 
35. 医師：最近何か新しい食べ物を食べましたか？ 
36. 患者：特に新しいものは食べていません。 
37. 医師：過去に虫垂炎になったことはありますか？ 
38. 患者：いいえ、初めてのことです。 
39. 医師：痛みが増すときに何か特定の動作が影響しますか？ 
40. 患者：動くときや咳をすると痛みが増します。 
41. 医師：腹部を触診しますので、リラックスしてください。 
42. 患者：はい、お願いします。 
43. 医師：右下腹部を軽く押すとどうですか？ 
44. 患者：痛いです。 
45. 医師：腸音は亢進していますね。 
46. 患者：何か悪い病気でしょうか？ 
47. 医師：検査を行って、結果を見て考えましょう。 
48. 患者：わかりました。心配です。 
49. 医師：大丈夫です。必要な検査をしていきますね。 
50. 医師：検査の結果、急性虫垂炎と診断されました。"
