"1. 医師：今日はどうされましたか？  
2. 患者：右下腹部が痛いです。  
3. 医師：その痛みはいつから始まりましたか？  
4. 患者：3日前からです。  
5. 医師：最初はどんな痛みでしたか？  
6. 患者：最初は軽い鈍痛でした。  
7. 医師：その後、痛みはどのように変わりましたか？  
8. 患者：1日後には痛みが強くなりました。  
9. 医師：特にどの辺りが痛みますか？  
10. 患者：右下腹部が特に痛いです。  
11. 医師：痛みの強さはどうですか？  
12. 患者：かなり強い圧痛があります。  
13. 医師：それ以外に他の症状はありますか？  
14. 患者：悪心も出てきました。  
15. 医師：食欲に変化はありましたか？  
16. 患者：食欲が低下しています。  
17. 医師：来院前に体温はどうでしたか？  
18. 患者：体温は38.5℃ぐらいありました。  
19. 医師：微熱が続いているとおっしゃいましたが、体調はどうですか？  
20. 患者：だるさを感じています。  
21. 医師：痛みの場所を指で押すとどうなりますか？  
22. 患者：押すとかなり痛いです。  
23. 医師：家族の方は何か気づかれたことはありますか？  
24. 患者家族：食欲がないことに気づきました。  
25. 医師：他には何か変わった行動はありましたか？  
26. 患者家族：最近はずっと寝ていることが多いです。  
27. 医師：最近、旅行や外食には行きましたか？  
28. 患者：いいえ、特に外出はしていません。  
29. 医師：痛みは動くとどうなりますか？  
30. 患者：動くとさらに痛みが増します。  
31. 医師：お腹を押すと、どんな感じですか？  
32. 患者：お腹を押されると非常に痛いです。  
33. 医師：痛みが広がることはありますか？  
34. 患者：今のところ、右下だけです。  
35. 医師：吐き気はどの程度ですか？  
36. 患者：時々気持ち悪くなります。  
37. 医師：最近、風邪や胃腸の調子はどうでしたか？  
38. 患者：特に風邪はひいていません。  
39. 医師：それでは、過去に腹部に問題はありましたか？  
40. 患者：特にないと思います。  
41. 医師：他に家族健康歴で気になることはありますか？  
42. 患者家族：家族には特に大きな病歴はありません。  
43. 医師：普段、ストレスは感じていますか？  
44. 患者：最近は仕事が忙しくて少しストレスがあります。  
45. 医師：運動や食生活についてはいかがですか？  
46. 患者：運動はあまりしていませんが、食事は普通です。  
47. 医師：これまでに手術歴はありますか？  
48. 患者：いいえ、手術歴はありません。  
49. 医師：この痛みについて、何か心配なことはありますか？  
50. 患者：何か大きな病気かもしれないと心配です。  
51. 医師：そうですね、検査をしてみましょう。  
52. 医師：検査結果を見て、虫垂炎の可能性があります。  
53. 患者：虫垂炎ってどういうものですか？  
54. 医師：虫垂が炎症を起こすことです。  
55. 患者：それはどのように治しますか？  
56. 医師：手術が一般的な治療法です。  
57. 患者：手術ですね。分かりました。  
58. 医師：だいたい、すぐに手術を行います。  
59. 患者：よろしくお願いします。  
60. 医師：安心してください。すぐに終わりますよ。"
