"1. 医師：今日はどうされましたか？  
2. 患者：腰がずっと痛くて、脚がしびれる感じもあります。それで最近歩くのがつらいんです。  
3. 医師：いつ頃からその症状が出始めましたか？  
4. 患者：腰の痛み自体は1年前くらいから時々あったんですけど、3か月くらい前からずっと痛みが続くようになりました。  
5. 医師：その痛みはどんな時に感じますか？  
6. 患者：長く歩いたり、立ちっぱなしだと特に痛くなりますね。  
7. 医師：脚のしびれを感じ始めたのはいつ頃ですか？  
8. 患者：しびれは1か月くらい前からです。歩くとすぐにしびれて、止まってもなかなか治らなくて。  
9. 医師：腰痛やしびれ以外には、他に何か体の異変を感じますか？  
10. 患者：特にそれ以外は気になるところはないですね。  
11. 医師：歩行困難についてもう少し聞きたいのですが、どのくらい歩けるか教えてください。  
12. 患者：最近は100メートルも歩くのがきつくなってきました。  
13. 医師：痛みやしびれは休憩すると少しよくなりますか？  
14. 患者：ええ、少し座ると楽になりますね。  
15. 医師：症状が悪化してきたと感じるきっかけや心当たりはありますか？  
16. 患者：特にはないんですが、最近仕事でも動くのがつらくなりまして。  
17. 医師：過去に腰や脚に関わる病気を言われたことがありますか？  
18. 患者：はい、10年くらい前に椎間板ヘルニアと言われたことがあります。その時は手術せずに済みました。  
19. 医師：その後、定期的に治療を続けていましたか？  
20. 患者：いいえ、痛みがなかったので特に何もしていなかったです。  
21. 医師：日常生活で何かしびれや痛みがひどくなる行動はありますか？  
22. 患者：重い物を持ったり、階段を長く昇り降りすると悪くなる気がします。  
23. 医師：夜間の痛みやしびれで目が覚めることはありますか？  
24. 患者：夜はそこまでひどくないんですが、朝起きてすぐは少し痛いです。  
25. 医師：痛みやしびれに左右差はありますか？  
26. 患者：特に感じていないですが、両足ともにしびれます。  
27. 医師：どのあたりが特にしびれると感じますか？  
28. 患者：足の裏とか、特にかかとの辺りがしびれるんです。  
29. 医師：痛みやしびれ以外に太ももやふくらはぎに力が入りにくい感じはありますか？  
30. 患者：いえ、力は入ります。ただしびれが邪魔している感じです。  
31. 医師：過去に手や腕に似た症状があったことはありますか？  
32. 患者：いいえ、手足の問題は腰から下だけです。  
33. 医師：体重の変化や発熱、だるさを感じることはありませんか？  
34. 患者：特にそういった症状はないです。  
35. 医師：以前の椎間板ヘルニアの治療で体操やストレッチなどをされたことはありますか？  
36. 患者：指導は受けましたが、最近は続けていません。  
37. 医師：普段の運動習慣はありますか？  
38. 患者：そんなに運動はしていないですね。ウォーキングくらいです。  
39. 医師：腰の痛みはいつも同じ場所が痛い感じですか？  
40. 患者：はい、腰の中央あたりが痛みますね。  
41. 医師：靴や歩行時の姿勢で何か気になることはありますか？  
42. 患者：そうですね、最近はちょっと前かがみになると楽ですね。  
43. 医師：他のご家族にも似たような症状を経験された方はいらっしゃいますか？  
44. 患者：いいえ、家族にはいないと思います。  
45. 医師：最近の仕事や生活でストレスを感じることはありますか？  
46. 患者：仕事で動けないのがストレスですね。早く良くなりたいです。  
47. 医師：他に気になる症状や困りごとはありますか？  
48. 患者：今のところはそれくらいです。  
49. 医師：ありがとうございました。MRI検査の結果ですが、腰部の脊柱管が狭くなっていて神経に圧迫がかかっているようです。  
50. 患者：そうですか、それが原因なんですね。  
診断：腰部脊柱管狭窄症"
