"1. 医師：今日はどうされましたか？  
2. 患者：なんだかずっと体がだるくて、熱も下がらないんです。  
3. 医師：だるさと発熱が続いているんですね。いつ頃からですか？  
4. 患者：3週間くらい前からです。ずっとぐったりしていて。  
5. 医師：熱はどのくらいの高さまで上がりますか？  
6. 患者：38度を超えるくらいです。落ち着くときもありますけど。  
7. 医師：他に何か気になる症状はありますか？  
8. 患者：1週間くらい前から首が腫れてきたんです。左のところが大きくなりました。  
9. 医師：首のしこりですが、痛みはありますか？  
10. 患者：押しても痛くないです。  
11. 医師：体重の変化は感じますか？  
12. 患者：そういえば、この1か月で5キロも減りました。  
13. 医師：減った体重は意識的にダイエットとかをしていましたか？  
14. 患者：いいえ、食欲もあまりなくて、自然と痩せてきました。  
15. 医師：夜間に汗をかくことはありますか？  
16. 患者：そうです。最近寝ていると大量に汗をかくんです。  
17. 医師：他に咳や喉の痛みなどの呼吸器症状はありましたか？  
18. 患者：特に咳や喉の痛みはないです。  
19. 医師：最近、旅行や特殊な場所に行かれたことはありますか？  
20. 患者：特にどこにも行っていません。  
21. 医師：首のリンパ節以外に腫れたところは感じますか？  
22. 患者：腋の下や足の付け根のあたりにも少し腫れがある気がします。  
23. 医師：皮膚に何か変化はありませんか？例えば発疹やかゆみなど。  
24. 患者：少しかゆみがあるところがあって、湿疹みたいなのが広がってます。  
25. 医師：かゆみはいつからですか？  
26. 患者：だるさを感じ始めた頃から出てた気がします。  
27. 医師：食欲が落ちたと言っていましたが、食べたいと思うけど食べられない感じですか？  
28. 患者：そうですね。食べ物を見るとあまり食べたくならなくて。  
29. 医師：喉や口内になにか炎症や問題は感じますか？  
30. 患者：特に喉や口には何も感じません。  
31. 医師：普段お酒は飲まれますか？また、タバコは吸いますか？  
32. 患者：お酒はたまにしか飲まないですし、タバコは吸いません。  
33. 医師：職場や家庭で、強いストレスや生活の変化がありましたか？  
34. 患者：特にそういったことはないです。  
35. 医師：今まで大きな病気をしたことはありますか？  
36. 患者：特に大きな病気はしたことがないです。  
37. 医師：ご家族で同じような症状を訴える方はいらっしゃいますか？  
38. 患者：いえ、家族はみんな元気です。  
39. 医師：日中の活動量や仕事には支障がありますか？  
40. 患者：だるさがひどくて、仕事もできない日が多いです。  
41. 医師：最近、新しいペットや動物との接触はありましたか？  
42. 患者：特に動物に触れることはないです。  
43. 医師：地域に住む中でなにか異常や感染のニュースを耳にしましたか？  
44. 患者：そういう話も聞いていませんね。  
45. 医師：現在、何か服用している薬やサプリメントはありますか？  
46. 患者：何も飲んでいません。  
47. 医師：以前、HTLV-1感染について検査を受けたことはありますか？  
48. 患者：いえ、一度も検査したことはないと思います。  
49. 医師：必要な検査を進めてみますね。少しお待ちください。  
50. 患者：はい、よろしくお願いします。  
51. 医師：検査結果を基に診断しましたが、成人T細胞白血病リンパ腫（ATL）という病気の可能性が高いです。"
