"1. 医師：今日はどうされましたか？ 
2. 患者：関節が痛くて受診しました。 
3. 医師：どの関節が特に痛みますか？ 
4. 患者：両手の指関節が腫れて痛いです。 
5. 医師：その痛みはいつから始まりましたか？ 
6. 患者：最初は右手の中指から始まりました。 
7. 医師：その後、どうなりましたか？ 
8. 患者：次第に両手のいくつかの指関節、そして両膝にも広がりました。 
9. 医師：痛みの強さはどうですか？ 
10. 患者：朝起きた時が特に強いです。 
11. 医師：日中はどうですか？ 
12. 患者：日中はやや改善しますが、疲れやすい感じがします。 
13. 医師：関節の腫れは進行していますか？ 
14. 患者：はい、少しずつ進行してきています。 
15. 医師：日常生活に支障はありますか？ 
16. 患者：はい、かなり支障があります。 
17. 医師：具体的にどんなことが難しいですか？ 
18. 患者：物を持つのが難しいです。 
19. 医師：指の力はどうですか？ 
20. 患者：力がかなり低下しています。 
21. 医師：他に症状はありますか？ 
22. 患者：全体的に倦怠感を感じています。 
23. 医師：発熱や皮疹はありますか？ 
24. 患者：いいえ、そういうのはありません。 
25. 医師：腫れのある関節を触った感触はどうでしたか？ 
26. 患者：少し押すと痛みを感じます。 
27. 医師：最近、何か特別なことがありましたか？ 
28. 患者：特にはないですが、仕事が忙しくて。 
29. 医師：お仕事はどんなことをされていますか？ 
30. 患者：事務仕事をしています。 
31. 医師：ストレスが感じられるのですね。 
32. 患者：そうですね、ちょっと疲れています。 
33. 医師：関節痛のことで不安はありますか？ 
34. 患者：はい、悪化するのが心配です。 
35. 医師：ご家族に同じような症状の方はいませんか？ 
36. 患者：いえ、いないと思います。 
37. 医師：家族はこのことについて何か言っていますか？ 
38. 患者：特に何も言わないですが、心配しているみたいです。 
39. 医師：最近の生活習慣について教えてください。 
40. 患者：特に変わりはないですが、運動不足かもしれません。 
41. 医師：それは気になりますね。 
42. 患者：運動したほうがいいのかもしれません。 
43. 医師：他に病歴はありますか？ 
44. 患者：特に重大な病気はありません。 
45. 医師：今まで手術を受けたことはありますか？ 
46. 患者：いいえ、手術はしたことがありません。 
47. 医師：飲んでいる薬はありますか？ 
48. 患者：特になにも。 
49. 医師：さっそく血液検査を行いますね。 
50. 患者：はい、よろしくお願いします。 
51. 医師：検査結果が出たのでお話しします。 
52. 患者：ありがとうございます。 
53. 医師：C反応性たんぱくが高値で、リウマトイド因子も検出されました。 
54. 患者：それはどういう意味ですか？ 
55. 医師：関節リウマチの可能性があります。 
56. 患者：そうなんですね。 
57. 医師：正確な診断ですが、関節リウマチと診断されました。 
58. 患者：わかりました。どうすればいいですか？"
