"1. 医師：今日はどうされましたか？
2. 患者：最近、動悸と胸部の不快感があって、息苦しいです。
3. 医師：その症状はいつから始まりましたか？
4. 患者：約3ヶ月前からです。
5. 医師：最初はどのような状況で発症しましたか？
6. 患者：最初の数回は突然起こったんです。
7. 医師：その後、何か変化はありましたか？
8. 患者：はい、特定の状況で再発するようになりました。
9. 医師：具体的にはどんな状況ですか？
10. 患者：人混みや公共交通機関を利用する時です。
11. 医師：その発作はどのくらいの時間続きますか？
12. 患者：数分から十数分くらいです。
13. 医師：発作中に何か特別な感情を感じますか？
14. 患者：不安感や恐怖感が伴います。
15. 医師：そのために外出を控えていますか？
16. 患者：はい、できるだけ避けるようにしています。
17. 医師：そのような状況は日常生活に影響していますか？
18. 患者：はい、友達と会うのも難しくなりました。
19. 医師：他にどんな症状が出ますか？
20. 患者：特にはないですが、動悸のする時は非常に不快です。
21. 医師：身体的には何か気になることがありますか？
22. 患者：特に身体的には問題は感じていません。
23. 医師：最近、精神的にストレスを感じることはありますか？
24. 患者：仕事のストレスは感じますが、発作との関係はわかりません。
25. 医師：家族や友人からその症状に関して何か言われていませんか？
26. 患者家族：彼が外出を控える様子を心配しています。
27. 医師：発作が出た時、家族の反応はどうでしたか？
28. 患者家族：私たちは驚きましたし、何とか支えたいと思っています。
29. 医師：発作の度合いは毎回同じですか？
30. 患者：いいえ、時々強くなったりもします。
31. 医師：その発作に対して何か対策を試みたことはありますか？
32. 患者：深呼吸をしてみたりしました。
33. 医師：効果はありましたか？
34. 患者：少し楽にはなった気がします。
35. 医師：他の症状はありますか？例えば、めまいや頭痛など。
36. 患者：めまいはありませんが、たまに頭が重く感じる時があります。
37. 医師：それはいつ頃起こりますか？
38. 患者：主に発作が出る前後に感じることが多いです。
39. 医師：心臓に関連する病歴はありますか？
40. 患者：心臓に関しての病歴は特にありません。
41. 医師：血圧や心拍数は最近測りましたか？
42. 患者：特に問題なく正常でした。
43. 医師：運動はしていますか？
44. 患者：最近は運動する気力が湧かなくて。
45. 医師：確かにそれが影響することはあります。
46. 患者：最近、家の中にいることが増えています。
47. 医師：趣味は何かありますか？
48. 患者：ゲームをしたり映画を見たりします。
49. 医師：その中でリラックスできている時間はありますか？
50. 患者：はい、映画を見るときは少しリラックスできます。
51. 医師：心電図や血液検査は特に異常がありませんでしたね。
52. 患者：はい、医療機関での検査はすべて正常でしたか。
53. 医師：では、あなたの症状から考えられるのはパニック障害です。 
54. 患者：それはどういう病気なんですか？"
