"1. 医師：今日はどうされましたか？  
2. 患者：息苦しさがひどくて、普通に息をするのもつらいんです。  
3. 医師：それはつらいですね。他に何か症状はありますか？  
4. 患者：咳がずっと続いていて、発熱もあります。  
5. 医師：発熱はいつ頃からありますか？  
6. 患者：10日くらい前に38.5℃くらいの熱が出ました。  
7. 医師：最初に熱が出たときは他にどんな症状がありましたか？  
8. 患者：その時は全身がだるくて動くのもつらかったです。  
9. 医師：その後で、息苦しさや咳はどう変化しましたか？  
10. 患者：咳がだんだんひどくなって、最初は歩くと息苦しいくらいだったんですが、3日前からはじっとしてても苦しいです。  
11. 医師：咳は痰が出ますか、それとも乾いた咳ですか？  
12. 患者：乾いた感じの咳です。痰はほとんど出ないですね。  
13. 医師：これまでに肺や気道の病気を指摘されたことはありますか？  
14. 患者：いいえ、特に何も言われたことはありません。  
15. 医師：喫煙はされていますか？  
16. 患者：1ヶ月前からタバコを吸い始めました。1日10本くらい吸っています。  
17. 医師：なるほど、それ以前には吸ったことはありませんか？  
18. 患者：はい、初めて吸ったのが1ヶ月前です。  
19. 医師：普段のお仕事や生活の中で、有害物質に触れることはありますか？  
20. 患者：特にそういう仕事ではありません。  
21. 医師：最近、特に疲れやストレスを感じることはありましたか？  
22. 患者：新しい仕事を始めたばかりでちょっと疲れは感じています。  
23. 医師：体温ですが、今も38.3℃ありますね。ほかに寒気や筋肉痛などはありますか？  
24. 患者：少し寒気を感じるのと、体がだるいくらいです。  
25. 医師：最近、旅行や新しい場所に行ったことはありますか？  
26. 患者：特に遠出はしていません。  
27. 医師：家族や周りの方で同じような症状の方はいらっしゃいますか？  
28. 患者：いえ、周りに病気の人はいません。  
29. 医師：食欲や体重の変化は感じますか？  
30. 患者：食欲は少し落ちていますが、体重はそんなに変わってないと思います。  
31. 医師：息苦しさですが、深呼吸すると痛みを感じることはありますか？  
32. 患者：いいえ、痛みは特にありません。  
33. 医師：安静にしていても息苦しいとおっしゃいましたが、特に夜にひどくなることはありますか？  
34. 患者：そうですね、夜になると少し息苦しさが増す気がします。  
35. 医師：咳や息苦しさが何かで誘発される感じはありますか？  
36. 患者：特に何かをした時に急に悪くなるという感じではないです。  
37. 医師：喉の痛みや声のかすれは感じますか？  
38. 患者：喉は乾燥する感じがありますが、痛みはないです。声も普通です。  
39. 医師：今までにアレルギーを指摘されたことはありますか？  
40. 患者：いえ、特にアレルギーはないです。  
41. 医師：咳や息苦しさがある中で、血痰や鼻血は出たことがありますか？  
42. 患者：血は全然出てないです。  
43. 医師：胸のレントゲンで両側に影が見えましたが、最近肺炎などを指摘されたことはありませんよね？  
44. 患者：はい、今までそう言われたことはないです。  
45. 医師：ご家族に肺や気道の病気の方はいらっしゃいますか？  
46. 患者：特にそういう話は聞いたことないです。  
47. 医師：検査結果から見ると、肺に炎症を示す値が高く、酸素の量も少し足りていませんね。  
48. 患者：そうなんですか…。それってどういうことですか？  
49. 医師：お話を総合して判断すると、急性好酸球性肺炎という状態だと思われます。  
50. 患者：急性好酸球性肺炎ですか…？それってどういう病気なんですか？  "
