"1. 医師：今日はどうされましたか？ 
2. 患者：実は、激しい眼の痛みが続いています。
3. 医師：それは辛そうですね。痛みはいつから始まりましたか？
4. 患者：約2週間前からです。
5. 医師：最初の痛みは突然始まったのですか？
6. 患者：はい、突然強い痛みが右眼の周りに感じました。
7. 医師：痛みはどのくらい続きましたか？
8. 患者：数時間続いた後、自然に改善しました。
9. 医師：その後も同様の発作がありましたか？
10. 患者：はい、数日ごとに何回か繰り返しています。
11. 医師：発作中に他にどんな症状がありましたか？
12. 患者：涙が出たり、鼻が詰まったりします。
13. 医師：その症状はいつも一緒ですね？
14. 患者：はい、特に夜や早朝に多いです。
15. 医師：右眼の周りに特に痛みがありますか？
16. 患者：はい、そこが一番痛いです。
17. 医師：他の目の症状はありますか？
18. 患者：特にはありませんが、やはり圧痛が強いです。
19. 医師：圧痛があるとのことですが、どのあたりに感じますか？
20. 患者：右眼の周りです。押されると特に痛いです。
21. 医師：右鼻腔の感じはどうですか？
22. 患者：右の鼻も詰まっている感じがあります。
23. 医師：鼻づまりはいつもありますか？
24. 患者：痛みがあるときに特に気になります。
25. 医師：それ以外に、視力の変化はありますか？
26. 患者：視力は変わらないと思います。
27. 医師：過去に似たような症状の経験はありますか？
28. 患者：ありません。初めてです。
29. 医師：ご家族に同じような症状を持っている方はいませんか？
30. 患者：家族にはいないと思います。
31. 医師：仕事や生活でストレスはありますか？
32. 患者：最近は忙しくてストレスが増えています。
33. 医師：それも関係しているかもしれませんね。
34. 患者：そうかもしれませんね。
35. 医師：発作中は何か特別なことをされますか？
36. 患者：発作が来ると、じっとして耐えるしかないです。
37. 医師：周りの環境は発作に影響していますか？
38. 患者：明るい光や音が気になる時があります。
39. 医師：それは厄介ですね。痛みの種類はどんな感じですか？
40. 患者：ズキズキするような痛みです。
41. 医師：痛みの強さはどのくらいですか？1から10で評価するなら。
42. 患者：8くらいですね、非常に辛いです。
43. 医師：他に気になる症状はありますか？
44. 患者：最近の睡眠はどうですか？ よく眠れていますか？
45. 患者：あまり眠れないことが多いです。 
46. 医師：それは大変ですね。睡眠不足が原因かもしれません。
47. 患者：そうかもしれませんね、疲れが取れない感じです。
48. 医師：どのように痛みを軽減していますか？
49. 患者：特には、休むくらいですね。
50. 医師：検査をいくつか行った結果、群発頭痛と診断されました。"
