"1. 医師：今日はどうされましたか？  
2. 患者：顔がけいれんして、首もこわばる感じがして。熱もあります。  
3. 医師：いつ頃からその症状が出始めましたか？  
4. 患者：2日前くらいから倦怠感と首のこわばりを感じて、昨日から顔がけいれんするようになりました。  
5. 医師：発熱はいつ頃からありましたか？  
6. 患者：けいれんが出始めた昨日からです。  
7. 医師：それに関連するような何かできごとはありましたか？  
8. 患者：3日前、自宅の庭で草刈りをしていた時に、左足の裏を釘で刺してしまいました。  
9. 医師：その傷はどのくらい深く刺さったか覚えていますか？  
10. 患者：少し血が出た程度でしたが、けっこう奥まで刺さった感じがしました。  
11. 医師：怪我をしたあと、どんな処置をしましたか？  
12. 患者：特に何もせず、そのまま放置してしまいました。  
13. 医師：足の傷の状態について、痛みや腫れ、膿が出るようなことはありますか？  
14. 患者：腫れてはいませんが、少し赤くなっています。痛みは軽いです。  
15. 医師：首のこわばりはどの動作で特に気になりますか？  
16. 患者：頭を動かそうとすると、張り詰めた感じになります。  
17. 医師：顔のけいれんですが、どんな状況で始まるか教えてもらえますか？  
18. 患者：特に何もしていなくても時々勝手にピクピクしてしまいます。  
19. 医師：顔の全体がけいれんしますか？それとも特定の部分ですか？  
20. 患者：主に口のあたり、口角が引きつる感じがします。  
21. 医師：口を開けるときに困難を感じることはありますか？  
22. 患者：はい、あまり口を開けられなくて、食べるのが大変です。  
23. 医師：体の他の部分に痛みや筋肉のけいれんはありますか？  
24. 患者：いいえ、今のところは顔と首だけです。  
25. 医師：これまでに同じような症状が出たことはありますか？  
26. 患者：いえ、初めてです。  
27. 医師：小さい頃に予防接種を受けたか覚えていますか？特に破傷風ワクチンなど。  
28. 患者：覚えていませんが、おそらく受けているんじゃないかと思います。  
29. 医師：これまでに他には大きな病気や手術、入院経験はありますか？  
30. 患者：特にありません。これといった持病もないです。  
31. 医師：現在お薬を飲んでいることはありますか？  
32. 患者：特に薬は飲んでいません。  
33. 医師：釘で刺してから倦怠感が出るまでの間、他に変わったことはありましたか？  
34. 患者：特に気になることはありませんでした。  
35. 医師：体温は測りましたか？何度くらいでしたか？  
36. 患者：はい、昨日は38.5℃まで上がりました。  
37. 医師：お仕事や日常生活にはどんな影響が出ていますか？  
38. 患者：けいれんや首のこわばりで集中できなくて、仕事も休んでいます。  
39. 医師：何か特定の食事や動作で症状が悪化する感じはありますか？  
40. 患者：普段通りの生活ですが、特に口を動かす時に辛いです。  
41. 医師：家族や周りの方が症状について何か気づいていることはありませんか？  
42. 患者：妻が顔がつっぱっていると言っていました。  
43. 医師：けいれんの頻度や持続時間はどのくらいですか？  
44. 患者：特に夜に多くて、数分続くことが多いです。  
45. 医師：釘を刺したときの土や草の付着具合はどうでしたか？  
46. 患者：けっこう土がついていましたが、パッと拭いただけでした。  
47. 医師：飲み物を飲む時に喉のこわばりや飲み込みにくさは感じますか？  
48. 患者：少し飲み込みづらい時があります。  
49. 医師：けいれん以外に手足のしびれや力が入らない感じはありませんか？  
50. 患者：特にそういう症状はありません。  
51. 医師：お話を聞いたり診察した結果、破傷風という感染症が疑われます。  
52. 患者：破傷風ですか？それはどんな病気ですか？  
53. 医師：土や釘などに付着している細菌が体内に入り、筋肉をけいれんさせる病気です。早急に治療を始めましょう。"
