"1. 医師：今日はどうされましたか？  
2. 患者：最近、食べ物を飲み込むのがとても難しくなってきて困っています。  
3. 医師：それはいつ頃から始まりましたか？  
4. 患者：2年くらい前から少しずつ感じていましたが、ここ数ヶ月でかなりひどくなりました。  
5. 医師：具体的にどんな食べ物で飲み込みにくいと感じますか？  
6. 患者：固いもの、例えばお肉やパン類が特にダメですね。  
7. 医師：液体の飲み込みにくさはどうですか？  
8. 患者：液体は大丈夫です。でも、時々むせてしまいます。  
9. 医師：食事中に咳が出ることがあるということですね？  
10. 患者：はい、特に食べ物が喉に引っかかる感じがするときです。  
11. 医師：胸のあたりに違和感や痛みを感じたことはありますか？  
12. 患者：あります。何か詰まっているような感じがして、胸の真ん中が重たいです。  
13. 医師：その症状はいつもありますか？それとも特定のタイミングだけですか？  
14. 患者：毎回ではありませんが、食べ物が飲み込みにくい時にはよくあります。  
15. 医師：体重の変化はありましたか？  
16. 患者：ここ数ヶ月で5キロくらい痩せました。  
17. 医師：特にダイエットをしたり、食欲が落ちたりしたことはありますか？  
18. 患者：いえ、普通に食べようとしても飲み込めないから減ってしまった感じです。  
19. 医師：以前から何か持病や治療中の病気はありましたか？  
20. 患者：糖尿病があって、薬を飲んでいます。  
21. 医師：糖尿病以外で、何か手術や病気で通院したことはありますか？  
22. 患者：特にはありません。  
23. 医師：ご家族の健康状態についてお伺いしてもよいですか？  
24. 患者：特に大きな問題はないと思います。  
25. 医師：喉や胸のあたりに腫れやしこりを感じたことはありますか？  
26. 患者：そんなことはないです。  
27. 医師：食事中以外に咳が出ることはありますか？  
28. 患者：いえ、ほとんどありません。食事の時だけです。  
29. 医師：胃のあたりに痛みや不快感はありますか？  
30. 患者：それも特にないです。  
31. 医師：お仕事中など日常生活に支障は出ていますか？  
32. 患者：食事以外では特に問題ありません。  
33. 医師：喉がひっかかる感覚があるとき、何か音や苦しい感じはありますか？  
34. 患者：はい、ゴクっと飲み込むとゴリゴリした感じが喉にあります。  
35. 医師：唾液を飲み込むのにも困難を感じることはありますか？  
36. 患者：たまに、唾も飲み込みにくいと感じる時があります。  
37. 医師：今の症状でご自身で何か対処されたことはありますか？  
38. 患者：やわらかいものだけ食べるようにしていますが、それでも大変です。  
39. 医師：逆流するような感じや胸やけは感じますか？  
40. 患者：逆流とか胸やけは全くないです。  
41. 医師：最近風邪を引いたり、微熱が出たりしていませんか？  
42. 患者：そのようなことはありませんね。  
43. 医師：現在のお仕事では、声をよく使うようなことはありますか？  
44. 患者：いいえ、普通のデスクワークです。  
45. 医師：睡眠時にむせたり、夜間に咳が出たりすることはありますか？  
46. 患者：夜は何も問題なく寝られています。  
47. 医師：食事を終えた後、特に気になるような症状はありますか？  
48. 患者：終えた後は特に違和感は感じません。  
49. 医師：症状から考えますと、食道に何らかの問題がある可能性があります。検査結果を元に診断をお伝えしますね。  
50. 医師：検査結果から、食道アカラシアというご病気が疑われます。"
