
"1. 医師：今日はどうされましたか？  
2. 患者：4日前から喉が痛くて、その翌日には咳とだるさがひどくなりました。  
3. 医師：いつもと違う咳ですか？  
4. 患者：そうですね、少し乾いた感じで止まらなくなることがあります。  
5. 医師：その後、他にどんな症状が出ましたか？  
6. 患者：2日前から熱が出て、38.5℃くらいでした。  
7. 医師：熱はずっと続いてますか？  
8. 患者：市販の薬を飲んだら一時的には下がりますが、また上がります。昨日は39.0℃まで上がりました。  
9. 医師：頭痛や関節の痛みはありますか？  
10. 患者：頭痛は少しありますが、関節痛は感じていません。  
11. 医師：倦怠感が強いとおっしゃいましたが、どの程度ですか？  
12. 患者：とても疲れていて、歩くのも食事をとるのもつらいです。  
13. 医師：咳がひどいとのことですが、痰は出ていますか？  
14. 患者：ほとんど出ません。  
15. 医師：喉の痛みはどんな感じですか？飲み込みが痛いとか？  
16. 患者：飲み込むと痛いですし、何もしなくてもヒリヒリします。  
17. 医師：最近冷えたり、風邪をひいた人と接触しましたか？  
18. 患者：特に冷えた覚えはありませんが、職場で風邪をひいている人がいました。  
19. 医師：普段、喘息をお持ちと伺いましたが、症状はどうですか？  
20. 患者：はい、普段は吸入薬を使っていて落ち着いています。  
21. 医師：今回の症状で息苦しさは感じますか？  
22. 患者：少し息がしにくいと感じる時があります。  
23. 医師：咳と一緒に胸の痛みはありますか？  
24. 患者：いいえ、胸は特に痛くありません。  
25. 医師：最近、他の病気で病院にかかったりしましたか？  
26. 患者：特にありません。  
27. 医師：食欲はどうですか？  
28. 患者：ほとんど食べられていません。  
29. 医師：水分は取れていますか？  
30. 患者：水はなんとか飲んでいます。  
31. 医師：普段、喘息の吸入薬はどのくらいの頻度で使っていますか？  
32. 患者：ほぼ毎日使っています。  
33. 医師：運動や活動中に息切れしたりしますか？  
34. 患者：普段は大丈夫ですが、今は動くとすぐ疲れます。  
35. 医師：今回の症状、特に高熱は初めてですか？  
36. 患者：そうですね、最近はこんなに高い熱を出したことはないです。  
37. 医師：風邪以外に、最近ストレスや疲れがたまっていることはありましたか？  
38. 患者：少し仕事が忙しかったですが、特に気になることはないです。  
39. 医師：体温計を使って測ると、現在も高熱でしょうか？  
40. 患者：はい、家でもずっと38℃以上です。  
41. 医師：咳の頻度は夜間も変わりませんか？  
42. 患者：夜も眠れないくらい咳が出ます。  
43. 医師：頭痛はいつから感じるようになりましたか？  
44. 患者：発熱してからです。  
45. 医師：今までの市販薬で何を使いましたか？  
46. 患者：解熱剤を飲みました、具体的な名前は覚えていません。  
47. 医師：胸部の検査をしたところ肺炎の所見はありませんが、喘息のため影響が心配です。  
48. 患者：そうですか。少し呼吸が苦しいのも気になります。  
49. 医師：また、インフルエンザの検査でA型陽性と出ました。  
50. 患者：インフルエンザなんですね。どうすればいいでしょうか？  
診断名はA型インフルエンザです。"
