"1. 医師：今日はどうされましたか？  
2. 患者：2日前からお腹の上のあたりが痛くて、気持ち悪いんです。  
3. 医師：痛みはどんな感じですか？鋭い痛みですか、それとも鈍い痛みですか？  
4. 患者：鈍い感じでしたが、徐々に強くなってきました。  
5. 医師：痛みはずっと続いていますか？それとも間欠的に起こりますか？  
6. 患者：痛みはずっと続いている感じです。  
7. 医師：痛みがひどくなるきっかけは何かありますか？食事の後などで変化はありますか？  
8. 患者：食事が関係あるのかは分かりません。ただ何を食べても気持ち悪い感じはありますね。  
9. 医師：最近、吐き気や嘔吐はありましたか？  
10. 患者：はい、2日前から吐き気があって、何度か吐きました。  
11. 医師：吐いたときは何か特徴的なことがありましたか？例えば、血が混じっているとか。  
12. 患者：いいえ、血は見当たりませんでした。  
13. 医師：そのほかに熱っぽさを感じたりしましたか？  
14. 患者：昨日の夜から熱がある気がして、体温を測ったら37.8度でした。  
15. 医師：これまでに似たような症状を経験したことはありますか？  
16. 患者：いえ、初めてです。  
17. 医師：過去に大きな病気や手術を受けたことはありますか？  
18. 患者：病気では脂質異常症で薬を飲んでいます。そのほか特にないです。  
19. 医師：脂質異常症のお薬はいつから服用していますか？  
20. 患者：確か10年くらい前からです。  
21. 医師：ここ最近、食生活に変わったことはありますか？例えば脂っこいものを多く摂ったり。  
22. 患者：特に変わったことはないと思いますけど、油ものが好きなほうではあります。  
23. 医師：ご家族でこのような症状を経験された方はいらっしゃいますか？  
24. 患者：誰も特にそういう病気はないです。  
25. 医師：どのように症状に対処されていましたか？  
26. 患者：市販の解熱鎮痛薬を飲んでみましたが、あまり効きませんでした。  
27. 医師：お腹を押したときの痛みが特にひどい場所はありますか？  
28. 患者：上の真ん中あたりが押されると特に痛いです。  
29. 医師：便通は普段通りですか、それとも変化がありますか？  
30. 患者：普段通りだと思いますけど、あまり食べてないので回数が減ってます。  
31. 医師：アルコールの摂取頻度を教えていただけますか？  
32. 患者：お酒はほとんど飲みません。  
33. 医師：煙草は吸いますか？  
34. 患者：吸わないです。  
35. 医師：生活の中で最近感じる特別なストレスや変化などはありますか？  
36. 患者：特に大きな変化やストレスはないと思いますけど。  
37. 医師：ここ数日で体重の急激な変化や、体が腫れている感じはありますか？  
38. 患者：いや、体重は特に変わらないような気がします。  
39. 医師：お腹以外に痛みを感じる場所はありますか？たとえば腰や背中など。  
40. 患者：背中にズーンと響くような感じはあります。  
41. 医師：特定の体勢や動きで痛みが変わったりしますか？  
42. 患者：特に変わらないですね。  
43. 医師：尿の色がいつもと違うと感じることはありますか？  
44. 患者：そういえば濃いような気がします。  
45. 医師：間隔が短いですが、そのほか身体的な違和感はありますか？  
46. 患者：特には思いつかないですね。  
47. 医師：診察した結果、膵炎の可能性が高いです。  
48. 患者：膵炎ですか？どうしてそう判断されたんですか？  
49. 医師：血液検査とCT結果ですが、膵炎の特徴的な所見が見られました。  
50. 患者：そうですか...治療は可能なんですか？
(診断を伝えたため終了。)  "
