"1. 医師：今日はどうされましたか？
2. 患者：咳がずっと続いていて、夜になると息が苦しくなるんです。
3. 医師：それは辛いですね。いつ頃から始まりましたか？
4. 患者：2、3週間前くらいからです。
5. 医師：咳は昼間も続いていますか？
6. 患者：昼間もありますが、夜のほうがひどいです。
7. 医師：呼吸がゼーゼーする感じはありますか？
8. 患者：はい、特に寝るときにひどくなります。
9. 医師：過去に喘息の診断を受けたことはありますか？
10. 患者：いいえ、ありません。
11. 医師：他に何か体に異常を感じることはありますか？
12. 患者：皮膚がかゆくなることはあります。昔からアトピー性皮膚炎があるんです。
13. 医師：皮膚の状態はいかがですか？
14. 患者：今も少しかゆいですが、いつものことです。
15. 医師：鼻の問題やアレルギーを感じることはありますか？
16. 患者：たまに鼻が詰まります。
17. 医師：最近、何か変わったことや環境の変化はありましたか？
18. 患者：特にはありません。
19. 医師：家族に同じような症状の方はいらっしゃいますか？
20. 患者：父がアレルギー性鼻炎があります。
21. 医師：今使っている薬や治療法はありますか？
22. 患者：特にありません。かゆいときには市販の薬を使うくらいです。
23. 医師：夜間はどうしてますか？何か対策をされていますか？
24. 患者：特に何もしていませんが、寝る姿勢を変えてみるくらいです。
25. 医師：どの程度の頻度で夜間に息苦しくなりますか？
26. 患者：ほぼ毎晩です。
27. 医師：日中にも運動すると息切れを感じますか？
28. 患者：時々ありますけど、そんなにひどくはないです。
29. 医師：症状が出始める前に、感冒やインフルエンザがありましたか？
30. 患者：いいえ、特に風邪ひいたりはしてないです。
31. 医師：ご家族の方にお伺いしてもよろしいでしょうか？
32. 患者家族：もちろんです。特に変わった様子はありませんでした。
33. 医師：学校生活ではどうですか？何か変化はありますか？
34. 患者：最近は授業中にも少し集中できなくなることがあります。
35. 医師：夜の睡眠はどうですか？
36. 患者：咳で何度も目が覚めるので、よく眠れません。
37. 医師：食欲や体重に変化はありますか？
38. 患者：食欲は普通ですが、体重は少し減ったかも。
39. 医師：アレルギー検査をしたことはありますか？
40. 患者：恐らくありません。
41. 医師：現在の症状について、何か思い当たる節はありますか？
42. 患者：特にないです。
43. 医師：健康診断や以前の病院での診察で何か言われたことは？
44. 患者：特に問題ないと言われています。
45. 医師：それでは、診察を始めましょう。少し深呼吸していただけますか？
46. 患者：はい。
47. 医師：胸の音を聞いて、何か気づかれましたか？
48. 患者：はい、ちょっとゼーゼーしていますね。
49. 医師：検査の結果をお話しします。気道が狭くなっていて、喘息の可能性があります。
50. 患者：そうなんですか…。どうすれば良いですか？"
