"1. 医師：今日はどうされましたか？
2. 患者：2週間ぐらい前から喉が痛くて、その後にずっと熱が出ているんです。
3. 医師：熱はどのくらい続いてますか？
4. 患者：2週間ぐらいですかね。38度以上ある感じです。
5. 医師：それに加えて他にどんな症状がありますか？
6. 患者：5日前から咳が出始めて、最近は息するのが苦しいんです。
7. 医師：その咳はどんな感じですか？
8. 患者：乾いた感じの咳です。ねばついたものは出ません。
9. 医師：息苦しさはどのくらいありますか？
10. 患者：階段を上ると特に息が苦しくなります。
11. 医師：他にどこか痛むところはありますか？
12. 患者：今は喉はあまり痛くありませんが、全身がだるい感じです。
13. 医師：過去に似たような症状を経験したことはありますか？
14. 患者：いいえ、初めてです。
15. 医師：普段の生活で変わったことはありましたか？
16. 患者：特に思い当たることはないです。
17. 医師：最近風邪をひいた人と接触しましたか？
18. 患者：学校で風邪ひいている友達が何人かいました。
19. 医師：ご家族の方はどうですか？同じような症状はありますか？
20. 患者家族：家族はみんな元気です。
21. 医師：お家で動物を飼っていますか？
22. 患者：いいえ、飼っていません。
23. 医師：アレルギーはありますか？
24. 患者：花粉症があります。これ以外は特にないです。
25. 医師：最近、薬を使いましたか？
26. 患者：喉が痛かったときに市販の鎮痛剤を少し。
27. 医師：食事や生活習慣に特に変わったことはありませんか？
28. 患者：ないですね。いつも通りです。
29. 医師：最後に健康診断を受けたのはいつですか？
30. 患者：高校で去年受けましたが、特に問題なかったです。
31. 医師：これから身体を少し診察させてください。
32. 患者：お願いします。
33. 医師：口唇や指先が少し青いですね。呼吸の音を聞かせてください。
34. 患者：わかりました。
35. 医師：肺の音が少し気になりますね。これからレントゲンと血液検査をしましょう。
36. 患者：はい、お願いします。
37. 医師：血液の結果から好酸球が多く出ていますね。
38. 患者：好酸球って何ですか？
39. 医師：アレルギーや感染などで増えてくる白血球の一種です。
40. 患者：へぇ、初めて聞きました。
41. 医師：胸部のレントゲンとCTで肺に影のようなものが見えてます。
42. 患者：それは何か悪いんですか？
43. 医師：可能性として、急性の肺の炎症かもしれません。
44. 患者：そうなんですか。
45. 医師：細菌の感染ではない可能性が高いですね。
46. 患者：少し安心しました。
47. 医師：これらの情報から、急性好酸球性肺炎の疑いが高いです。
48. 患者：聞いたことない病気ですね。
49. 医師：ステロイドを使って治療する予定です。
50. 患者：どういう薬なんですか？
51. 医師：炎症を抑える薬です。多くの場合で効果があります。
52. 患者：了解です。どうすればいいですか？
53. 医師：Prednisoloneを飲んで様子を見ます。すぐに良くなるはずです。
54. 患者：早く楽になることを期待しています。
55. 医師：これからも経過を見ていきますが、良くなるはずです。"
