"1. 医師：今日はどうされましたか？
2. 患者：最近、めまいや発汗があって心配なんです。
3. 医師：その症状が始まったのはいつからですか？
4. 患者：数か月前からです。
5. 医師：どんな時に特に症状が出ますか？
6. 患者：試験や人前で話すときに強く出ます。
7. 医師：他に症状はありますか？
8. 患者：急に動悸がして、息切れも感じます。
9. 医師：胸部に違和感はありますか？
10. 患者：はい、不快感があります。
11. 医師：その時、どんな感じになりますか？
12. 患者：死ぬのではないかと不安になります。
13. 医師：意識障害や失神はありましたか？
14. 患者：いいえ、意識ははっきりしてました。
15. 医師：ご家族の方は何か気づいたことがありますか？
16. 患者家族：特に変わった様子はありませんが、ストレスが多いようには見えます。
17. 医師：ストレスについてもう少し教えてもらえますか？
18. 患者：試験勉強や発表が多くて、緊張することが増えました。
19. 医師：その時どんな対処をされましたか？
20. 患者：深呼吸をしたり、少し休んだりしました。
21. 医師：最近のストレスの原因は他にありますか？
22. 患者：特にこれといったものはないですが、学校のことが多いです。
23. 医師：規則正しい睡眠は取れていますか？
24. 患者：そうですね、夜遅くなることが増えました。
25. 医師：生活習慣についてもう少し聞かせてください。
26. 患者：勉強のために夜更かしが増えました。
27. 医師：運動や食事はどうですか？
28. 患者：あまり時間がとれず、偏りがちです。
29. 医師：分かりました。身体的に検査をしましたか？
30. 患者：はい、特に問題はないと言われました。
31. 医師：甲状腺や血液検査についても異常はありませんでした。
32. 患者：そう聞いています。
33. 医師：他の心配事はありますか？
34. 患者：ないですけど、治るか心配です。
35. 医師：次に心理検査を受けてみませんか？
36. 患者：いいですね、それで原因がわかるなら。
37. 医師：心理検査の結果、パニック障害の可能性が高いですね。
38. 患者：そうなんですか。
39. 医師：認知行動療法（CBT）を始めることをお勧めします。
40. 患者：どんなことをするんですか？
41. 医師：思考パターンを見直し、不安を管理する方法を学びます。
42. 患者：なるほど、試してみたいです。
43. 医師：薬も少しお渡しします。必要に応じて服薬ください。
44. 患者：薬はどんなものですか？
45. 医師：抗不安薬と、セロトニン再取り込み阻害薬です。
46. 患者：飲むとどうなりますか？
47. 医師：不安が軽減し、発作の頻度が減少します。
48. 患者：そうなるといいなと思います。
49. 医師：しばらく様子を見て、一ヶ月後に再診しましょう。
50. 患者：わかりました。ありがとうございました。"
