"1. 医師：今日はどうされましたか？
2. 患者：最近、動悸と胸の不快感がよくあります。
3. 医師：いつ頃からその症状が出始めましたか？
4. 患者：3か月前くらいからです。
5. 医師：症状が出るとき、何かきっかけがありますか？
6. 患者：ストレスを感じるときに多いです。
7. 医師：動悸以外に、何か他の症状はありますか？
8. 患者：息が苦しくなることもあります。
9. 医師：その症状はどのくらい続きますか？
10. 患者：20分から30分くらいで自然に治まります。
11. 医師：初めて症状が出たときに、どこか受診しましたか？
12. 患者：はい、救急外来に行きましたが、特に治療は受けていません。
13. 医師：発作が起こると、どのように感じますか？
14. 患者：すごく不安になってしまいます。
15. 医師：日常生活にも影響がありますか？
16. 患者：はい、仕事中に発作が出ると困ります。
17. 医師：これまでの病歴や持病、薬はありますか？
18. 患者：特にありません。
19. 医師：発作が起きたときの心電図や検査結果を見せてもらえますか？
20. 患者：発作時に洞頻脈と言われましたが、他には異常はなかったです。
21. 医師：発作が起こった際、血圧はどうでしたか？
22. 患者：正常と言われました。
23. 医師：甲状腺の検査は受けていますか？
24. 患者：はい、正常でした。
25. 医師：日常的な不規則な心拍は感じますか？
26. 患者：特にないと思います。
27. 医師：生活習慣についてお聞きしますが、ストレスはどこから来ていると思いますか？
28. 患者：仕事のプレッシャーですかね。
29. 医師：ストレス解消に何かやっていますか？
30. 患者：特別なことはしてないですが、たまに友達と飲みに行きます。
31. 医師：睡眠はちゃんと取れていますか？
32. 患者：あまりよく眠れていません。
33. 医師：休日はどのように過ごしていますか？
34. 患者：ほとんど寝てしまいます。
35. 医師：運動や趣味などはありますか？
36. 患者：最近はあまりできてないですね。
37. 医師：食事はどうですか？
38. 患者：食欲は普段通りですが、偏りがちです。
39. 医師：以前の健康状態と比べて、変化は感じますか？
40. 患者：以前より疲れやすいです。
41. 医師：家族に心臓病などの病歴はありますか？
42. 患者：特にないと思います。
43. 医師：最近、風邪や感染症などの病気にかかりましたか？
44. 患者：特にないです。
45. 医師：発作の際に他の人にも気づかれますか？
46. 患者：はい、周りが心配してくれます。
47. 医師：何か生活や環境の変化はありましたか？
48. 患者：特に変化はありません。
49. 医師：仕事やプライベートでの大きな変化やストレスはありますか？
50. 患者：やはり仕事のせいですね。
医師：これまでの話を総合すると、パニック障害の可能性が高いです。"
