"1. 医師：今日はどうされましたか？  
2. 患者：ここ数か月、手足が痛くて、それに右の足の指に潰瘍もできてしまいました。  
3. 医師：どんな痛みですか？具体的に教えてください。  
4. 患者：最初は両腕の末端で刺すような鋭い痛みがあったんですが、それが手の指や足の指まで広がってきました。  
5. 医師：その痛みはいつ頃から始まりましたか？  
6. 患者：3ヶ月くらい前からです。  
7. 医師：右足の指にできた潰瘍はどのくらい前から気になっていましたか？  
8. 患者：2週間くらい前から目立つようになって、最近特にひどくなりました。  
9. 医師：潰瘍ができる前に、足の指に何か注意する変化はありましたか？  
10. 患者：少し冷たく感じることが増えて、色が悪くなった気がします。  
11. 医師：その潰瘍は痛みますか？  
12. 患者：はい、とても痛いです。歩くのもつらいです。  
13. 医師：他にも気になる症状はありますか？  
14. 患者：特にないですけど、寒いと手や足の指が青っぽくなることもあります。  
15. 医師：何かきっかけになるようなことには心当たりはありますか？例えば怪我とか。  
16. 患者：特に思い当たることはないです。  
17. 医師：大きな病気にかかったり、慢性的な病気で治療を受けたことはありますか？  
18. 患者：いえ、特に病気をしたことはありません。  
19. 医師：喫煙のご経験はありますか？  
20. 患者：あります。10年以上吸っています。  
21. 医師：1日にどのくらい吸われていますか？  
22. 患者：1日に10本くらいです。  
23. 医師：過去に禁煙を試みたことはありますか？  
24. 患者：一度考えたことはありますが、特にやってみたことはありません。  
25. 医師：手や足の色の変化について、家族の方は何か言っていますか？  
26. 患者：夫が手足が少し紫色っぽいとは言っていました。  
27. 医師：寒い場所にいる時以外でも指が青くなることがありますか？  
28. 患者：はい、特に何もしなくてもたまに青くなります。  
29. 医師：ホッとした時や温かい場所ではどうなりますか？  
30. 患者：色が良くなることもありますが、時々戻らないです。  
31. 医師：手足の冷たさを感じたり、血行が悪い感じがありますか？  
32. 患者：あります。右足の指が特に冷たく感じます。  
33. 医師：足の潰瘍部分が黒くなっている、とおっしゃいましたが、その状態は広がっていますか？  
34. 患者：少しずつ広がっている気がします。  
35. 医師：食事や運動に何か特別な問題がありますか？  
36. 患者：普通の生活をしているつもりですが、ウォーキングも痛くて続けられません。  
37. 医師：体重の大きな変動や最近特に疲れやすいなどはありますか？  
38. 患者：体重は特に変わりませんが、疲れやすいのはありますね。  
39. 医師：最近、ストレスが増えたり、生活習慣に変化がありましたか？  
40. 患者：特に変わったことはありません。  
41. 医師：自己免疫疾患の検査をしたことはありますか？  
42. 患者：ないです。  
43. 医師：性別や年齢を問わず家族内で似たような症状や疾患がある方はいますか？  
44. 患者：いえ、家族には特に聞いたことがないです。  
45. 医師：手や足の爪や皮膚に他の異常はありますか？  
46. 患者：爪が少し割れやすくなった気がします。  
47. 医師：寒さや冷えへの感受性が特に強くなったと感じることはありませんか？  
48. 患者：はい、ここ数ヶ月で急に感じるようになりました。  
49. 医師：これまでの情報から、末梢の血流障害やそれに伴う炎症がある可能性が高いと思われます。詳しく検査を行いました。  
50. 患者：そうなんですね、病名は何かわかりますか？  
51. 医師：病名は閉塞性血栓血管炎、別名バーガー病というものです。この病気は喫煙と深く関係しています。
診断に至ったため、これで終了します。"
