"1. 医師：今日はどうされましたか？  
2. 患者：一週間くらい前から熱が出て、喉が痛くてご飯もまともに食べられません。  
3. 医師：熱はどれくらいの高さでしたか？  
4. 患者：最高で38度5分くらいです。  
5. 医師：熱以外には何か症状がありますか？  
6. 患者：全身がだるくて、喉の痛みが特にひどいです。  
7. 医師：解熱剤などは使いましたか？  
8. 患者：市販の薬を飲んだんですけど効きませんでした。  
9. 医師：他に咳や鼻水、のどの違和感などはありましたか？  
10. 患者：咳や鼻水は特にないです。  
11. 医師：最近、首に何か異常を感じたりしましたか？  
12. 患者：3日前くらいから首が腫れている感じがします。  
13. 医師：その腫れは片側ですか、それとも両側ですか？  
14. 患者：両側ですね。触ると痛いです。  
15. 医師：食欲の低下についてですが、全く食べられない感じですか？  
16. 患者：少しは食べられるんですけど、食べる気がしないんです。  
17. 医師：下痢や腹痛など、消化器の症状はありますか？  
18. 患者：いえ、それは特にないです。  
19. 医師：以前に同じような症状が出たことはありますか？  
20. 患者：いいえ、初めてです。  
21. 医師：特に病気やアレルギーはありますか？  
22. 患者：今まで特に病気はしたことがないです。  
23. 医師：家族で同じような症状の方はいらっしゃいますか？  
24. 患者：家族はみんな元気だと思います。  
25. 医師：最近、疲れがたまるような生活を送っていましたか？  
26. 患者：試験があってちょっと睡眠不足が続いていました。  
27. 医師：喉を見せてもらってもいいですか？  
28. 患者：はい、どうぞ。  
29. 医師：喉の扁桃がかなり腫れていて、白い苔のようなものも見えますね。  
30. 医師：首の腫れはリンパ節が大きくなっているようです。普段と違う症状を感じましたか？  
31. 患者：いや、普段とそこまで変わりません。ただ腫れてるのが気になります。  
32. 医師：最近、誰かと濃厚な接触、例えば飲み物を共有することはありましたか？  
33. 患者：はい、友達と飲み物を回して飲んだりしました。  
34. 医師：今までに虫歯や口内のトラブルで同じ症状を経験したことはありますか？  
35. 患者：いいえ、それはないです。  
36. 医師：これまでに肝臓や脾臓に関する問題を指摘されたことはありますか？  
37. 患者：それもないですね。  
38. 医師：触診させていただきます。少しだけ腹部が張っている感じがしますが、痛みはありますか？  
39. 患者：いいえ、触られても痛みはないです。  
40. 医師：今まで黄疸や皮膚の発疹を指摘されたことはありますか？  
41. 患者：それもないです。  
42. 医師：血液検査を行って確認する必要がありますが、もしリンパ球が増えている場合、何かウイルスによる感染が考えられます。  
43. 患者：そうなんですか。ウイルスって具体的にどういうものなんですか？  
44. 医師：例えば風邪やインフルエンザ、あるいはEBウイルス感などが関連しているかもしれません。  
45. 患者：EBウイルスというのはあまり聞いたことがありません。  
46. 医師：一種のウイルス感染で喉やリンパ節の腫れ、倦怠感を引き起こすものです。  
47. 患者：じゃあそれかもしれないですね。  
48. 医師：さらに詳しい検査結果を見て、症候を判断して確定しますが、伝染性単核球症の可能性が高いです。  
49. 患者：それって治りますか？  
50. 医師：特効薬はありませんが、対症療法を適切に行えば、徐々に回復します。"
