"1. 医師：今日はどうされましたか？  
2. 患者：1週間くらい前からずっと体がだるくて、ここ数日でさらに悪化した感じです。  
3. 医師：そうですか。ほかに何か変わったことはありませんか？  
4. 患者：2日前くらいから肌の色がなんだか黄色くなってきた気がします。  
5. 医師：それは心配ですね。発熱やお腹の痛みはありますか？  
6. 患者：いいえ、熱も腹痛も特にないです。  
7. 医師：皮膚にかゆみや発疹は出ていませんか？  
8. 患者：いいえ、特にかゆいところはないですし、発疹もないです。  
9. 医師：最近の生活で特に変わったこと、例えば食事や旅行、仕事などで何かありましたか？  
10. 患者：特に変わったことはありませんが、仕事が少し忙しかったくらいです。  
11. 医師：お酒は飲まれますか？飲み方はいかがですか？  
12. 患者：週に1、2回飲む程度で、そんなに多くはないと思います。  
13. 医師：これまでに大きな病気をしたことや手術、何かお薬を長く飲んでいたことはありますか？  
14. 患者：体調はこれまでずっと良くて、病院にはほとんど行ってません。  
15. 医師：わかりました。家族に同じような症状の方はいらっしゃいますか？  
16. 患者：いいえ、家族はみんな元気です。  
17. 医師：食欲はどうですか？  
18. 患者：あまりありません。最近ほとんど食べられてないです。  
19. 医師：体重の変化は感じていますか？  
20. 患者：少し減ったかもしれませんが、まだ測ってないです。  
21. 医師：疲れやすさ以外に身体でいつもと違うと感じたことはありますか？  
22. 患者：やっぱり黄疸が気になって、それ以外は特に意識していません。  
23. 医師：目に黄色い感じが出始めたのは2日前くらいですか？  
24. 患者：はい、そのくらいです。鏡を見たら明らかに違うと気付きました。  
25. 医師：お仕事中や日常生活に困ることは増えていますか？  
26. 患者：そうですね、最近は疲れやすくて集中力が持たないです。  
27. 医師：肝臓に負担がかかりそうなこと、例えばドリンク剤をよく飲んでいたりしますか？  
28. 患者：たまに飲むことはありますが、頻繁ではないです。  
29. 医師：旅行や外食で衛生的に気になる場面に遭遇したことはありますか？  
30. 患者：特に思い当たることはないです。  
31. 医師：性交渉は最近ありましたか？また、新しいパートナーがいますか？  
32. 患者：はい、最近新しいパートナーができました。  
33. 医師：避妊方法や感染予防はされていますか？  
34. 患者：正直、あまりそこまで意識せずに過ごしていました。  
35. 医師：注射針を使ったり、タトゥーを入れたりしたことはありますか？  
36. 患者：いえ、それは一切ないです。  
37. 医師：過去に献血で断られたことや、B型肝炎に関する話をされたことはありますか？  
38. 患者：献血は何年もしていないですが、そのようなことは言われたことがないです。  
39. 医師：口の中や鼻血など出血することは増えていませんか？  
40. 患者：いいえ、それも特にありません。  
41. 医師：手のひらが赤くなったり、身体にむくみが出たりすることはありますか？  
42. 患者：そういうのは特に気づいてないですね。  
43. 医師：水分補給や食事はバランスよくしていますか？  
44. 患者：体調が悪くなってからあまり食べられなくて、水分も少ないかもしれません。  
45. 医師：肋骨の下あたりに圧迫感や違和感はありませんか？  
46. 患者：少し右側が押されると痛い気がします。  
47. 医師：黄疸の程度や肝臓の腫れ具合を見たいので、診察と合わせて血液検査を行います。よろしいですか？  
48. 患者：はい、お願いします。  
49. 医師：検査の結果、急性B型肝炎の可能性が高いです。ウイルスに感染したことで肝臓に炎症が起きています。  
50. 患者：そうですか…。詳しく説明をお願いします。  "
