"1. 医師：今日はどうされましたか？  
2. 患者：最近、動悸がひどくて手が震えるんです。  
3. 医師：いつ頃からその症状が始まりましたか？  
4. 患者：2ヶ月くらい前からです。  
5. 医師：動悸はどんなときに強くなりますか？  
6. 患者：階段を上がるときや運動したときに特に感じます。  
7. 医師：手の震えが出るタイミングはいつですか？  
8. 患者：いつもですけど、最近は特に細かい作業をする時に目立ちます。  
9. 医師：ほかに気になる症状はありますか？  
10. 患者：汗をたくさんかくようになりました。暑い場所だと特にです。  
11. 医師：食欲はどうですか？何か変化を感じますか？  
12. 患者：食欲はあります。でも体重が減っているんです。  
13. 医師：どのくらいの体重減少がありますか？  
14. 患者：正確にはわからないですけど、2ヶ月で数キロは減っていると思います。  
15. 医師：これまでに似たような症状を経験したことはありますか？  
16. 患者：いえ、特にないです。  
17. 医師：何か病気で治療中のものはありますか？  
18. 患者：特にないです。ずっと健康でした。  
19. 医師：最近、イライラすることや不安を感じることはありますか？  
20. 患者：少しイライラしている感じはあります。  
21. 医師：ご家族や職場の方から何か言われたりしますか？  
22. 患者：職場の人から「字がうまく書けなくなったね」って言われました。  
23. 医師：生活習慣で変わったことはありますか？例えば、運動量や食事など。  
24. 患者：特に変わりはないと思います。  
25. 医師：最近、目の症状など気づいたことはありますか？  
26. 患者：眼が少し飛び出してるんじゃないかって友達に言われました。  
27. 医師：熱っぽさや風邪症状は感じますか？  
28. 患者：いえ、熱はないと思います。  
29. 医師：心臓の動きが早くなるような感覚はありますか？  
30. 患者：そうです。早くなっている感じがあります。  
31. 医師：普段の血圧はどうですか？調べたことはありますか？  
32. 患者：時々高めと言われたことがある程度です。  
33. 医師：手や体の震え、とても困っていますか？  
34. 患者：はい、仕事に影響が出るので困っています。  
35. 医師：食事の好みや嗜好に変化はありませんか？  
36. 患者：特に変わったことはないです。ただ食欲はあります。  
37. 医師：疲れやすさを感じたりしますか？  
38. 患者：はい、最近はすぐ疲れてしまいますね。  
39. 医師：心臓や血管の病気を家族の中で持っている方はいらっしゃいますか？  
40. 患者：いいえ、特にそういう話は聞きません。  
41. 医師：甲状腺の病気などは家族歴にありますか？  
42. 患者：わかりませんが、聞いたことはないです。  
43. 医師：具体的に今、どの程度の日常生活に影響がありますか？  
44. 患者：何をするにも疲れやすくて、仕事がうまく進みません。  
45. 医師：今、ストレスが多い状況ですか？  
46. 患者：まあ、普通だと思います。特に大きなストレスはないです。  
47. 医師：最近、健康診断などで異常を指摘されたことはありますか？  
48. 患者：受けていないのでわかりません。  
49. 医師：症状から甲状腺の病気を疑います。検査を行いましょう。  
50. 患者：わかりました。お願いします。  
51. 医師：検査結果で甲状腺の働きがかなり活発で、抗体も関連していることがわかりました。Basedow病の可能性が高いです。  
52. 患者：Basedow病というのはどういう病気ですか？  
53. 医師：甲状腺が過剰にホルモンを作りすぎて、動悸や震え、汗などの症状が出る病気です。  
54. 患者：やっぱり甲状腺が問題なんですね。  
55. 医師：はい、治療として甲状腺ホルモンを抑える薬と症状を緩和する薬を始めます。  
56. 患者：治療で良くなりますか？  
57. 医師：時間はかかりますが治療で多くの方は改善します。  
"
