"1. 医師：今日はどうされましたか？  
2. 患者：左の頬からあごにかけて鋭い痛みがあるんです。  
3. 医師：どんな時に痛みますか？  
4. 患者：歯を磨いたり、しゃべったり、食事をしたりすると痛むんです。  
5. 医師：痛みの性質ですが、どんなふうに感じますか？  
6. 患者：電気が走るような鋭い痛みです。  
7. 医師：痛みが始まったのはいつ頃ですか？  
8. 患者：もう数週間前になりますね。  
9. 医師：痛みはどのくらい続くことが多いですか？  
10. 患者：1回の痛みはほんの数秒からせいぜい数分くらいで治まります。  
11. 医師：その痛みは頻繁に起きますか？  
12. 患者：はい、頻繁に再発します。  
13. 医師：痛むとき、他にどんな症状がありますか？例えば顔が引きつるとか。  
14. 患者：痛むときは無意識に手で顔を押さえてしまいます。  
15. 医師：左の頬とあご以外にはどこか痛みますか？  
16. 患者：いいえ、それ以外は特にありません。  
17. 医師：これまでに似たような痛みを経験したことはありますか？  
18. 患者：いいえ、初めてです。  
19. 医師：痛みが出たときに、顔が腫れたり、皮疹ができたりしましたか？  
20. 患者：特にそんなことはないと思います。  
21. 医師：痛むとき以外、顔の感覚がおかしいとか、動きが変だとか感じますか？  
22. 患者：いいえ、特に異常は感じません。  
23. 医師：どちらかというと片側だけ痛む感じですか？  
24. 患者：はい、左側だけです。  
25. 医師：普段、体重が減ったり、全身がえらいとか感じることはありませんか？  
26. 患者：特にそういったことはありません。  
27. 医師：ご家族や近しい方で同じように顔が痛むという話を聞いたことがありますか？  
28. 患者：いえ、それはないですね。  
29. 医師：飲食時に痛みが誘発されるということですが、特定の食べ物や温度には関係がありますか？  
30. 患者：特にはないですね、冷たくても熱くても関係なく痛いです。  
31. 医師：以前に歯科治療を受けたことなど、関係ありそうなできごとはありましたか？  
32. 患者：最近は特に歯の治療もしていません。  
33. 医師：頭痛とか目の痛みを伴うことはありますか？  
34. 患者：いいえ、それもありません。  
35. 医師：痛みが始まる前に風邪をひいたり体調を崩したことはありましたか？  
36. 患者：とくにそんな記憶はありません。  
37. 医師：顔の神経の問題が考えられるので、手で触ってみますね。痛みがある場所を教えてください。  
38. 患者：この辺りです、左のほおからあごにかけての部分です。  
39. 医師：ここを押すと痛みますか？  
40. 患者：はい、かなり敏感ですね。  
41. 医師：触った感じは片側の神経に沿った痛みですね。日中と夜間、痛みに変化はありますか？  
42. 患者：どちらかというと日中によく起きます。  
43. 医師：普段の生活に支障が出ていますか？  
44. 患者：痛くて会話や食事が億劫になっています。  
45. 医師：痛みの出る頻度や強さは変わっていますか？  
46. 患者：最初はたまにだったんですが、最近は頻度も強さも増している気がします。  
47. 医師：その他に気になる症状や体調の変化はありませんか？  
48. 患者：それ以外は特に異常はないです。  
49. 医師：ここまでの話や画像検査の結果を合わせると、顔の神経痛、三叉神経痛という診断が最も考えられます。  
50. 患者：そうなんですね。それはどういう病気なんですか？  "
