"1. 医師：今日はどうされましたか？  
2. 患者：ここ数ヶ月、顔に赤みが出て、それが広がってきています。  
3. 医師：赤みはどのあたりに出ていますか？  
4. 患者：頬のあたりです。特に外に出た後に目立つんです。  
5. 医師：なるほど、日光を浴びた直後に悪化する感じですか？  
6. 患者：そうです。日に当たると赤くなって、それがしばらく続きます。  
7. 医師：他に肌の異常はありますか？  
8. 患者：手の甲にも赤い部分がありますが、顔ほどではないです。  
9. 医師：それ以外に何か気になる症状はありますか？  
10. 患者：最近、髪がたくさん抜けている気がします。特に髪を洗うときに抜け毛が目立つんです。  
11. 医師：髪全体ですか、それとも特定の部分で抜けている感じですか？  
12. 患者：全体的に抜けている感じですね。  
13. 医師：それ以外に体に不調を感じることはありますか？  
14. 患者：手の関節がすごく痛くて、少し腫れている感じがします。  
15. 医師：いつ頃からその痛みがありますか？  
16. 患者：3ヶ月くらい前からです。  
17. 医師：手のどの部分が特に痛いですか？  
18. 患者：指の付け根と関節の部分ですね。特に朝が痛いです。  
19. 医師：痛みは両手にありますか？  
20. 患者：はい、両方です。  
21. 医師：腫れも見られるとのことですが、動かしにくさはありますか？  
22. 患者：少し動かすと痛みますが、動かせないほどではないです。  
23. 医師：他に体調の変化はありませんか？  
24. 患者：なんだか全身がだるくて、家事もすぐに疲れてしまいます。  
25. 医師：体重は減ったりしていませんか？  
26. 患者：いいえ、体重は変わっていません。  
27. 医師：食欲やお腹の調子はどうですか？  
28. 患者：特に問題はないです。  
29. 医師：口の中や他の部分に痛みを感じることはありませんか？  
30. 患者：口の中には少し変な感じがあって、何かポツッとしたのを触りますが、痛くはないです。  
31. 医師：喉が乾きやすい、または唾液が減ったと感じることはありますか？  
32. 患者：それはないと思います。普通に飲み物も飲めます。  
33. 医師：これまでに似た症状が出たことはありますか？  
34. 患者：いいえ、こんな症状は初めてです。  
35. 医師：ご家族に関節の病気や皮膚の病気、免疫に関わる病気の方はいらっしゃいますか？  
36. 患者：いいえ、家族にはそういう話は聞いたことがありません。  
37. 医師：普段お仕事や家事で日光に当たる時間は長いですか？  
38. 患者：そうですね、外にいることが時々ありますが、長時間というほどではないです。  
39. 医師：今の症状が出る前に体調を崩すようなこと、例えば風邪などはありましたか？  
40. 患者：特に思い当たることはないです。  
41. 医師：手足の冷たさやしびれは感じたことはありますか？  
42. 患者：冷えると指先が白くなることはありますが、それ以外にはあまり気づかないです。  
43. 医師：皮膚以外に何か変わったことはないですか？例えば足のむくみなど。  
44. 患者：むくみは感じていません。  
45. 医師：その他、尿の量や色に変化はないですか？  
46. 患者：そういえば、最近ちょっと濃い色の尿が出ることがあります。  
47. 医師：なるほど。その頻度はどのくらいですか？  
48. 患者：毎回ではないですけど、時々気になります。  
49. 医師：以上のお話と検査結果を考慮すると、全身性エリテマトーデスという病気の可能性が高いです。  
50. 患者：全身性エリテマトーデスというのはどういう病気なんですか？  "
