"1. 医師：今日はどうされましたか？  
2. 患者：最近疲れがひどくて、息切れやめまいもするんです。  
3. 医師：どのくらい前からそのような症状がありますか？  
4. 患者：2か月くらい前からです。それがだんだん悪くなってきました。  
5. 医師：疲れは一日中感じますか？それとも特定の時間帯に強いですか？  
6. 患者：一日中疲れていて、特に朝起きた時が重い感じです。  
7. 医師：息切れはどのような時に感じますか？  
8. 患者：階段を上がったり、少し歩いた後によく息が切れます。  
9. 医師：めまいはどんな時に起こりますか？立ち上がった時ですか？  
10. 患者：はい、急に立ち上がるとふらっとしてしまいます。  
11. 医師：日常生活や仕事にはどのような影響がありますか？  
12. 患者：疲れがひどくて集中力が持たないので、仕事に支障が出ています。  
13. 医師：これまで何か病気で治療を受けたことはありますか？  
14. 患者：特に大きな病気はないですが、以前から月経の量が多いとは感じていました。  
15. 医師：月経の量が多いとのことですが、どのくらい頻繁にナプキンを交換されますか？  
16. 患者：1時間に1回くらい交換しないと間に合わないこともあります。  
17. 医師：月経の期間は通常何日くらい続きますか？  
18. 患者：いつも1週間くらい続きます。  
19. 医師：これまでそのことで病院にかかったことはありますか？  
20. 患者：いいえ、放っておいてしまいました。  
21. 医師：他に気になる症状はありますか？例えば胸の痛みや動悸はありませんか？  
22. 患者：胸の痛みはありませんが、時々動悸を感じることはあります。  
23. 医師：食欲や体重に変化はありますか？  
24. 患者：食欲はあまり変わりませんが、疲れるので体重は少し減ったかもしれません。  
25. 医師：普段の食事内容を教えてください。鉄分が多い食べ物は摂っていますか？  
26. 患者：特に意識していませんが、野菜やお肉はあまり食べていないかもしれません。  
27. 医師：便の色や出血に気づいたことはありますか？  
28. 患者：便は普通の色ですし、特に出血はありません。  
29. 医師：ご家族に似たような症状や、貧血を指摘された方はいませんか？  
30. 患者：家族にはそんな人はいません。  
31. 医師：普段の血圧や脈拍を測ったことはありますか？  
32. 患者：あまり測ったことはないです。  
33. 医師：最近、肌が青白いとか、指先が冷たいと感じたことはありますか？  
34. 患者：はい、最近は顔色が悪いと言われたり、手先が冷たい感じもします。  
35. 医師：視界が暗くなるようなことはありますか？  
36. 患者：たまに、めまいの時に一瞬暗くなることがあります。  
37. 医師：かぜや感染症にかかったことは最近ありますか？  
38. 患者：特にありません。  
39. 医師：お酒やタバコの習慣はありますか？  
40. 患者：どちらもしていません。  
41. 医師：以前に血液検査を受けたことはありますか？貧血を指摘されたことは？  
42. 患者：いいえ、一度も指摘されたことはないです。  
43. 医師：運動は普段されていますか？  
44. 患者：最近は全然できなくなりました。疲れてばかりです。  
45. 医師：今回の症状で特に心配していることは何かありますか？  
46. 患者：これ以上ひどくなったら仕事が続けられなくなるかも、というのが心配です。  
47. 医師：なるほど、頑張っておられるんですね。この後いくつか検査を行いますので、ご協力お願いしますね。  
48. 患者：わかりました。お願いします。  
49. 医師：血液検査の結果ですが、貧血が非常に強く、鉄分が不足している状態です。月経が多いことが原因と思われます。  
50. 患者：そうだったんですね…。どうすれば良くなりますか？"
