"1. 医師：今日はどうされましたか？  
2. 患者：最近、体重が減ったり疲れやすくなっていて気になります。  
3. 医師：体重はどのくらい減りましたか？どのくらいの期間で減少しましたか？  
4. 患者：2か月くらいで2キロぐらい減りましたね。特にこの1か月でです。  
5. 医師：食べる量が減ったとか、何か理由に心当たりはありますか？  
6. 患者：特に食事は変わっていませんし、むしろ普通に食べています。  
7. 医師：疲労感について教えてください。どんなときに感じますか？  
8. 患者：仕事中もそうですし、家に帰ってもすごく疲れているんです。  
9. 医師：他に気になる症状はありますか？  
10. 患者：動悸がしたり、汗をかきやすくなったりしています。  
11. 医師：動悸はどんな時に感じますか？安静にしているときもありますか？  
12. 患者：そうですね、特に動いている時ですが、たまにじっとしていても感じます。  
13. 医師：汗をかきやすい場所や時間帯などはありますか？  
14. 患者：特に決まっていないですが、ちょっと暑いとすぐ汗が出ます。  
15. 医師：最近、感情が不安定になったり、イライラしやすくなったりしていますか？  
16. 患者：そうなんです、些細なことでイライラしてしまうことが増えました。  
17. 医師：ご家族や周囲の方から何か指摘を受けたりしましたか？  
18. 患者：家族から「最近、目が出てきたみたい」と言われました。  
19. 医師：鏡でご自身でもそう感じますか？  
20. 患者：確かに、少し目が出ている気がします。  
21. 医師：夜はよく眠れていますか？  
22. 患者：ちょっと寝つきが悪くて、すぐ目が覚めることが多いです。  
23. 医師：筋力が弱くなったと感じることはありますか？  
24. 患者：仕事で重いものを持つときに、以前より力が入らなくなった感じです。  
25. 医師：以前、何か大きな病気にかかったことはありますか？  
26. 患者：10年前に糖尿病と診断されて薬を飲んでいます。  
27. 医師：糖尿病のお薬は現在も問題なく続けていますか？  
28. 患者：はい、特に問題はないと思います。  
29. 医師：ご家族に最近似たような症状の方はいらっしゃいますか？  
30. 患者：いいえ、家族にはそういう人はいません。  
31. 医師：甲状腺の問題などについて、過去に診断を受けたことはありますか？  
32. 患者：いえ、そのような診断を受けたことはないですね。  
33. 医師：首の腫れや痛みを感じることはありますか？  
34. 患者：首周りが少し腫れている気がしますが、痛みはありません。  
35. 医師：症状が出るようになった2か月前に、大きなストレスや生活の変化はありましたか？  
36. 患者：特に思い当たることはありません。  
37. 医師：手が震えることはありますか？  
38. 患者：はい、気が付いたら手が震えていることがあります。  
39. 医師：仕事中や特定の場面で起こることが多いですか？  
40. 患者：いいえ、割とどんな時でも起こるような気がします。  
41. 医師：体が暑いと感じることは増えましたか？  
42. 患者：そうですね、周りより暑く感じることがよくあります。  
43. 医師：目の症状以外に、視界がぼやけるとか目が乾くといった症状はないですか？  
44. 患者：少し目が乾く感じはあります。でも視界は特に問題ないです。  
45. 医師：首に触れてみますね。触られて痛みはありませんか？  
46. 患者：いえ、痛くはないです。  
47. 医師：脈を計らせていただきます。最近、脈が速いと感じたことはありますか？  
48. 患者：たまにドキドキすることはあったけれど、速いかどうかは分かりません。  
49. 医師：症状からみて、甲状腺に異常がある可能性が高いです。血液検査と詳しい検査を行って確認しましょう。  
50. 患者：そうですか、よろしくお願いします。  
医師：結果が出ましたが、Basedow病という病気です。"
