"1. 医師：今日はどうされましたか？
2. 患者：動悸と息切れ、それに過剰な発汗が気になります。
3. 医師：その症状はいつから始まりましたか？
4. 患者：約2ヶ月前からです。
5. 医師：最初はどのような感じでしたか？
6. 患者：最初は軽い疲労感を伴う動悸でした。
7. 医師：その動悸はどのくらいの頻度で感じますか？
8. 患者：身体活動をすると特にひどくなります。
9. 医師：安静にしているときはどうですか？
10. 患者：最近は安静時にも動悸を感じるようになりました。
11. 医師：発汗はどのようなタイミングで強くなりますか？
12. 患者：主に夜間が強いです。
13. 医師：薄着でも不快感がありますか？
14. 患者：はい、そうなんです。不快で寝られないこともあります。
15. 医師：他に気になる症状はありますか？
16. 患者：体重が減ってきた気もします。
17. 医師：どのくらいの体重減少がありますか？
18. 患者：約5キロくらい減ったと思います。
19. 医師：それはいつ頃からですか？
20. 患者：動悸が酷くなってきたのと同じ頃からです。
21. 医師：家族はこの症状に気づいていますか？
22. 患者家族：はい、最近元気がないと心配しています。
23. 医師：他に家族に何か変わったことを指摘されましたか？
24. 患者：特に寝ているときの汗がひどいと驚かれました。
25. 医師：日中の活動に影響はありますか？
26. 患者：仕事中も息切れを感じることがあります。
27. 医師：最近、ストレスを感じることはありませんか？
28. 患者：仕事が忙しくて、少しストレスを感じています。
29. 医師：そのストレスが症状に影響していると思いますか？
30. 患者：そうかもしれません。
31. 医師：睡眠の質はどうですか？
32. 患者：あまり良くないです。夜中に何度も目が覚めます。
33. 医師：体調がすぐれないと、お休みも取りづらいですよね。
34. 患者：はい、確かにそれもあります。
35. 医師：これまでにどんな診断を受けたことがありますか？
36. 患者：特にこれまでの病歴はないです。
37. 医師：喫煙や飲酒の習慣はありますか？
38. 患者：たまに飲む程度で、煙草は吸わないです。
39. 医師：最近の食事はいかがですか？
40. 患者：食欲が少し落ちているように感じます。
41. 医師：運動はされていますか？
42. 患者：最近はあまりしていないですね。
43. 医師：家族に同様の症状や病歴がある方はいますか？
44. 患者家族：特にいませんが、祖父が心臓病でした。
45. 医師：心拍数や血圧はチェックしましたか？
46. 患者：クリニックに行って、確認してもらいました。
47. 医師：そのときの心拍数はどうでしたか？
48. 患者：110拍/分と言われました。
49. 医師：大変ですね。では、今からいくつか検査を行います。
50. 患者：はい、よろしくお願いします。 
51. 医師：検査の結果、尿中メタネフリンの値が上昇していますね。
52. 患者：それは何か問題がありますか？
53. 医師：さらに詳しく調べた結果、褐色細胞腫が疑われます。
54. 患者：それはどんな病気ですか？
55. 医師：副腎の腫瘍で、カテコラミンを過剰に分泌することがあります。
56. 患者：そうなんですね。治療法はありますか？
57. 医師：まずはα遮断薬を使います。その後に手術を考えます。
58. 患者：わかりました。ありがとうございます。"
