"1. 医師：今日はどうされましたか？
2. 患者：脈打つような頭痛が急に始まりました。
3. 医師：頭痛はいつからですか？
4. 患者：約4時間前です。
5. 医師：その頭痛はどのように感じますか？
6. 患者：すごく強くて、徐々に悪化しています。
7. 医師：視覚について何か変わったことはありますか？
8. 患者：片側の視野がかすむ感じがします。
9. 医師：光や音に対する感じ方はどうですか？
10. 患者：光や音にすごく過敏になっています。
11. 医師：以前に頭痛のことはありましたか？
12. 患者：はい、片頭痛の既往があります。
13. 医師：以前の発作ではどんな症状がありましたか？
14. 患者：同じような頭痛と視覚障害がありました。
15. 医師：最近、発作の頻度はどうですか？
16. 患者：増えてきていると思います。
17. 医師：具体的にはどのくらいの頻度ですか？
18. 患者：ここ数ヶ月で1週間に1回ぐらいになっています。
19. 医師：頭痛の強さはいつも同じですか？
20. 患者：今回は特に強く感じます。
21. 医師：何か頭痛を感じるトリガーはありますか？
22. 患者：ストレスや睡眠不足が関係しているかもしれません。
23. 医師：ご家族でもそのようなことに気づいている人はいますか？
24. 患者家族：はい、最近彼はちょっと寝不足が続いています。
25. 医師：他に体調の変化や症状はありますか？
26. 患者：特にはないですが、少し気分が悪いです。
27. 医師：吐き気はありますか？
28. 患者：いえ、吐き気はないです。
29. 医師：普段の生活で何か異常は感じていませんか？
30. 患者：特に変わったことはありませんが、仕事が忙しいです。
31. 医師：仕事のストレスが影響しているのかもしれませんね。
32. 患者：そうかもしれないです。
33. 医師：他の病歴は筋肉の問題やアレルギーはなしですか？
34. 患者：ありません、特に医療の問題はないです。
35. 医師：家族に同じような症状を持つ人はいますか？
36. 患者家族：いません、私たち家族には頭痛の人はいないです。
37. 医師：頭痛のときは、どんなことをして紛らわせていますか？
38. 患者：静かな環境にいると楽になります。
39. 医師：なるほど、それは有効ですね。
40. 患者：はい、でも今回は全然楽になりません。
41. 医師：痛みの強さは変わりましたか？
42. 患者：変わらず強いままです。
43. 医師：日常生活に影響がありますか？
44. 患者：はい、仕事に行けないかもしれません。
45. 医師：昨日はどうでしたか？何か特別なことがありましたか？
46. 患者：特に何もなかったと思います。
47. 医師：では、少し検査を受けさせてもらってもいいですか？
48. 患者：はい、お願いします。
49. 医師：今日はCTスキャンや血液検査を行います。
50. 患者：わかりました、よろしくお願いします。"
