"1. 医師：今日はどうされましたか？  
2. 患者：最近体がだるくて食欲がないんです。  
3. 医師：いつ頃からそのような症状が出始めました？  
4. 患者：2、3週間前くらいからです。放っておいたんですが。  
5. 医師：それ以外に何か気になる症状はありますか？  
6. 患者：3日前くらいから肌が黄色くなってきて、お腹が張ってきたんです。  
7. 医師：黄疸や腹部の膨満感が徐々に悪化している感じですか？  
8. 患者：そうですね、どんどん悪くなっている気がします。  
9. 医師：これまでに似たような症状が出たことはありますか？  
10. 患者：いえ、こういうのは初めてです。  
11. 医師：普段、高血圧や肝臓に関する病気があると聞いていますが、治療はしていましたか？  
12. 患者：高血圧は薬を飲んでいますが、肝臓は治療をしていませんでした。  
13. 医師：肝臓の検査で何か指摘を受けたことはありますか？  
14. 患者：数年前に肝臓が固いって言われたことがありました。  
15. 医師：なるほど。どんなお薬を飲んでいるか覚えていますか？  
16. 患者：高血圧の薬でアムロジピンというのを飲んでいます。  
17. 医師：最近、体重の変化や足のむくみはありましたか？  
18. 患者：体重は増えた感じがして、足のむくみは特に感じていないです。  
19. 医師：食欲低下の他に、特に痛みや吐き気はありますか？  
20. 患者：お腹は少し痛いですが、吐き気はないです。  
21. 医師：お腹のどの辺りが痛むか教えてもらえますか？  
22. 患者：右のあたりがズキズキします。  
23. 医師：昨日やおととい、何か特別な食べ物や飲み物を摂りましたか？  
24. 患者：特に変わったものは食べていません。  
25. 医師：家族の方が何か気づいたことはありますか？  
26. 患者家族：肌の色が明らかに変わって、食事もほとんど取らなくなりました。  
27. 医師：他に目立った変化や異変はなかったですか？  
28. 患者家族：血圧は普通みたいですが、倦怠感がひどそうです。  
29. 医師：ありがとうございます。これまで大きな病気をされたことはありますか？  
30. 患者：特にはないですけど肝炎があると言われていました。  
31. 医師：慢性C型肝炎と言われたそうですが、いつからご存知でしたか？  
32. 患者：20年くらい前からです。  
33. 医師：それについては適切な治療をされたことは？  
34. 患者：治療はしたことがなかったです。  
35. 医師：わかりました。アルコールやタバコは習慣的に摂取していますか？  
36. 患者：お酒はほんの少し飲むくらいで、タバコは吸いません。  
37. 医師：最近、健康診断や医療機関での検査はされていますか？  
38. 患者：いえ、特に検査はしていません。  
39. 医師：食事の内容やバランスは普段どのような感じですか？  
40. 患者：そんなに偏ってはいないと思います。  
41. 医師：日常生活で疲れやすさを感じることはありましたか？  
42. 患者：最近は特に疲れやすく感じています。  
43. 医師：今後の生活に関してご不安などはございますか？  
44. 患者：私の体がどうなっちゃうのか心配です。  
45. 医師：ここでの診察結果からですが、お話ししたいことがあります。  
46. 患者：お願いします。  
47. 医師：症状や検査結果から診断を進めた結果、HCC、つまり肝細胞癌が疑われます。  
48. 患者：どうしてそうなったんでしょうか？  
49. 医師：慢性C型肝炎を背景に、肝臓の炎症が長期間続いていたことが影響しています。  
50. 患者：なるほど、治療は可能ですか？  
51. 医師：治療の詳細について今後詳しくお話ししますので一緒に考えていきましょう。  

"
