"1. 医師：今日はどうされましたか？  
2. 患者：2か月くらい前から疲れやすくて、集中力が落ちてきたんです。  
3. 医師：それは普段のお仕事や生活にも影響が出ていますか？  
4. 患者：はい、仕事中にぼーっとしてしまうことが増えました。  
5. 医師：他に気になる症状はありますか？  
6. 患者：便秘もひどくなってきて、以前は毎日あった排便が最近は3、4日に一度くらいです。  
7. 医師：便秘はいつ頃からですか？  
8. 患者：大体1か月前からです。  
9. 医師：それ以前は規則的だったんですね？  
10. 患者：はい、こんなに遅れることはありませんでした。  
11. 医師：他に何か体の変化で気づいたことはありますか？  
12. 患者：2週間くらい前から顔がむくんでる気がして、体重も少し増えてきました。  
13. 医師：顔のむくみはいつも感じますか？朝や夜に特に目立つとかは？  
14. 患者：朝起きたときが特に感じます。  
15. 医師：体重はどのくらい増えましたか？  
16. 患者：大体2キロくらいです。  
17. 医師：食生活や運動量に変化はありましたか？  
18. 患者：特に変わっていないと思います。  
19. 医師：これまでに同じような症状は経験したことがありますか？  
20. 患者：いえ、初めてです。  
21. 医師：最近、寒さに弱くなったとか、肌が乾燥してきたと感じますか？  
22. 患者：言われてみると、肌がガサガサしてきた気がしますね。  
23. 医師：疲れやすいとおっしゃいましたが、運動したり動いたときに特に感じますか？  
24. 患者：そうですね。少し動くだけでしんどくなります。  
25. 医師：これまでに甲状腺に関する病気を指摘されたことはありますか？  
26. 患者：いいえ、特にありませんでした。  
27. 医師：首のあたりに腫れや痛みを感じることはありますか？  
28. 患者：そういったものは特にないです。  
29. 医師：ご家族に甲状腺の病気や、同じような症状を経験された方はいますか？  
30. 患者：母が甲状腺の病気があると言っていた気がしますが詳しくはわかりません。  
31. 医師：最近ストレスや睡眠不足が続いているということはありますか？  
32. 患者：仕事の忙しさはありますが、特に大きな変化はありません。  
33. 医師：むくみに関して、足や他の部位も腫れていると感じますか？  
34. 患者：いえ、顔だけですね。  
35. 医師：食欲は最近どうですか？増えたり減ったりしていますか？  
36. 患者：以前と比べて少し減っているかもしれません。  
37. 医師：睡眠の質や時間に変化はありましたか？  
38. 患者：少し眠りが浅くなってきた気がします。  
39. 医師：普段、薬やサプリメントは何か服用していますか？  
40. 患者：特に飲んでいません。  
41. 医師：髪の毛が抜けやすくなったり、肌の色が変わったりすることはありますか？  
42. 患者：抜け毛は少し増えたように感じますね。  
43. 医師：運動中や歩いている最中に心臓がドキドキする感じはあります？  
44. 患者：いえ、そういうのはないですね。  
45. 医師：脈拍や血圧について医療機関で何か言われたことはありますか？  
46. 患者：血圧は普通だと言われたことがありますが、脈拍については特に言われたことがないです。  
47. 医師：これらの症状以外に、何か心配していることや気になることはありますか？  
48. 患者：特にそれ以外はありません。  
49. 医師：症状から甲状腺機能について検査をする必要があると考えます。検査結果が出次第、詳しく説明しますね。  
50. 患者：わかりました、よろしくお願いします。"
