"1. 医師：今日はどうされましたか？  
2. 患者：最近食欲がなくて、体もだるくて困っています。  
3. 医師：それはいつ頃から始まりましたか？  
4. 患者：3か月くらい前からです。だんだんひどくなってきました。  
5. 医師：右上腹部の不快感もあると伺いましたが、それはいつからですか？  
6. 患者：それもだいたい3か月前ぐらいから感じるようになりました。  
7. 医師：その右上腹部の不快感は常にありますか、食事の後などに感じますか？  
8. 患者：常にではないけれど結構頻繁に感じます。特に何をしたときに、というのはない感じです。  
9. 医師：痛みはありますか？それとも不快な感じだけですか？  
10. 患者：痛みというよりも、なんとなく重い感じとか、気になる感じが続いています。  
11. 医師：皮膚の乾燥も気にされていると伺いましたが、それも同じくらいの時期からですか？  
12. 患者：はい、それも3か月くらい前からで、最近特にひどくなってきた気がします。  
13. 医師：かゆみもあるとおっしゃっていましたね。そのかゆみはどこに感じますか？  
14. 患者：手のひらや背中がかゆくて、夜も眠れないことがあります。  
15. 医師：かゆみが始まるきっかけや時間帯などありますか？  
16. 患者：特に思い当たるきっかけはないけど、夜にかゆみが強くなる気がします。  
17. 医師：食欲不振と倦怠感以外に、体重の変化はありましたか？  
18. 患者：食欲がないせいか、3kgくらい痩せました。  
19. 医師：今飲んでいるお薬は何かありますか？  
20. 患者：甲状腺の薬を飲んでいます。Levothyroxineっていうやつです。  
21. 医師：その薬はどれくらいの期間飲んでいますか？  
22. 患者：10年くらいになると思います。  
23. 医師：他に持病やこれまでの病歴で気になることはありますか？  
24. 患者：特にはないです。でも更年期の頃から少し体調を崩しやすいのは感じます。  
25. 医師：お酒を飲む習慣はありますか？  
26. 患者：ほとんど飲みません。たまに行事で少しだけ。  
27. 医師：家族に肝臓病や自己免疫の病気を持っている方はいらっしゃいますか？  
28. 患者：特に聞いたことはありません。両親も割と健康でした。  
29. 医師：食事は普段どのような内容ですか？油っぽいものや外食が多いですか？  
30. 患者：家で和食中心が多いです。油っぽいものはあまり好きじゃないです。  
31. 医師：最近、黄疸といって肌や目が黄色味を帯びることを指摘されたことはありますか？  
32. 患者：いえ、そんなことはないと思います。  
33. 医師：便や尿の色の変化はありませんでしたか？  
34. 患者：特には感じませんが、かゆみが気になるのでそればかりに気を取られてしまって…。  
35. 医師：最近、風邪や感染症にかかったことはありますか？  
36. 患者：いいえ、特にありません。  
37. 医師：運動や体を動かした後に特別に症状が悪化することはありますか？  
38. 患者：特に運動をしていないので分かりませんが、普段の生活程度では変化はないです。  
39. 医師：何かご自身で症状の原因に心当たりはありますか？  
40. 患者：特に思い当たることはないです。ただ、これまでこんなにだるいことはなかったので不安です。  
41. 医師：皮膚の乾燥ですが、保湿クリームなどを使ってみたりはしていますか？  
42. 患者：ドラッグストアでクリームを買って使ってみましたが、あまり効果はありませんでした。  
43. 医師：最近ストレスを感じる出来事がありましたか？  
44. 患者：特に大きな出来事はないです。日常生活は普通にできています。  
45. 医師：睡眠は十分とれていますか？  
46. 患者：夜、かゆみで目が覚めたりするのであまりよく眠れていない気がします。  
47. 医師：血液検査と画像検査から診断がおおよそつきました。肝臓の自己免疫性の病気で、原発性胆汁性胆管炎と考えられます。  
48. 患者：それはどういう病気なんですか？  
49. 医師：簡単に言うと、肝臓の胆管に炎症が起こる自己免疫疾患です。適切な治療で症状が良くなることが多いです。  
50. 患者：そうなんですね。治療をお願いできますか？ 
"
