"1. 医師：今日はどうされましたか？
2. 患者：最近、自分の家がどこか分からなくなることが増えてきました。
3. 医師：いつ頃からそうなりましたか？
4. 患者：約1年前からだと思います。
5. 医師：最初に家族が気づいたのはどのような時でしたか？
6. 患者：自宅に帰れなくなった時です。
7. 医師：それは大変ですね。その他に気になる症状はありますか？
8. 患者：言葉が出にくくなってきた気がします。
9. 医師：具体的にはどのように言葉が出にくくなっていますか？
10. 患者：言いたいことがあっても、スムーズに言葉が出ません。
11. 医師：以前はどのように話していましたか？
12. 患者：友人たちとよくおしゃべりをしていました。
13. 医師：今は外出することはありますか？
14. 患者：最近はあまり外に出たくなくて。
15. 医師：それはいつからですか？
16. 患者：数ヶ月前からだと思います。
17. 医師：友人たちとの関係はどうなっていますか？
18. 患者：だんだん疎遠になってきました。
19. 医師：家族はこのことについて何か言っていますか？
20. 患者家族：父は以前と比べて元気がなくて、外にも出なくなりました。
21. 医師：他に何か気になることはありますか？
22. 患者家族：時々、同じことを繰り返し言うことがあります。
23. 医師：それはどのくらいの頻度ですか？
24. 患者家族：数日前にも、同じ質問を何度もされました。
25. 医師：記憶について、どう感じていますか？
26. 患者：昔のことは覚えているのですが、最近のことが曖昧です。
27. 医師：食事や身の回りのことはどうですか？
28. 患者：自分でできていますが、時々忘れることがあります。
29. 医師：最近、体調が悪かったことや疲れたことはありますか？
30. 患者：特にはありませんが、ちょっと疲れやすくなったかもしれません。
31. 医師：他に身体の不調は感じていますか？
32. 患者：特に痛みはないです。
33. 医師：お仕事はどうされていますか？
34. 患者：もう退職していますが、友達と遊ぶのが好きでした。
35. 医師：最近、趣味や好きなことをしていますか？
36. 患者：あまり興味がわかず、テレビを見るくらいです。
37. 医師：それは少し寂しいですね。家族との時間は作れていますか？
38. 患者：家族と一緒にいると、少し安心します。
39. 医師：よかったですね。家族はどのようにサポートしていますか？
40. 患者家族：一緒に過ごす時間を増やして、いろいろな話をするようにしています。
41. 医師：素晴らしいですね。他に医療機関での診察を受けたことはありますか？
42. 患者：特に最近は受けていません。
43. 医師：今までに記憶障害や言語に関して診断されたことはありますか？
44. 患者：診断は特に受けていません。
45. 医師：生活の中で不便に感じることはありますか？
46. 患者：時々、道を忘れてしまうことがあります。
47. 医師：それは大変ですね。多くのことが変わってきたと感じていますか？
48. 患者：はい、少し変わってきたと思います。
49. 医師：これからのことについて不安に思うことはありますか？
50. 患者：そうですね、もっと悪くならないか心配です。
51. 医師：では、記憶障害や言語障害の進行や、MRI検査から脳萎縮が見られた結果を考慮すると、アルツハイマー病の可能性があります。"
