"1. 医師：今日はどうされましたか？  
2. 患者：2日前から右目の奥がすごく痛くなって、涙が出てきたり鼻が詰まったりします。  
3. 医師：右目の奥の痛みはどのくらいの強さですか？  
4. 患者：今までに経験したことないくらいの激しい痛みです。市販薬も全然効きませんでした。  
5. 医師：その痛みはずっと続いているのですか、それとも一時的ですか？  
6. 患者：1日に2～3回で、30分から2時間くらい続きます。でもそれが本当に辛くて…。  
7. 医師：痛みが始まるときに何かきっかけや誘因はありましたか？  
8. 患者：特に何もしていなくても突然始まります。  
9. 医師：涙目や鼻水、鼻の詰まりも一緒に起こりますか？  
10. 患者：はい、右目から涙が出て、鼻が詰まるか、鼻水が出ます。  
11. 医師：痛みの他に目が赤くなったり、腫れたりしましたか？  
12. 患者：発作中に目が赤くなったと言われたけれど、自分では見ていません。  
13. 医師：このような症状を今までに経験したことはありませんか？  
14. 患者：はい、一度もありません。  
15. 医師：ご家族に同じような症状がある方はいらっしゃいますか？  
16. 患者：いいえ、家族にも聞いてみましたがそんな話は聞いたことがありません。  
17. 医師：これまでに大きな病気やケガをされたことはありますか？  
18. 患者：特にないですね。健康なほうだと思います。  
19. 医師：発作を感じるとき以外は、何か違和感や不快感は感じますか？  
20. 患者：発作があるときだけです。終わると何事もなかったようになります。  
21. 医師：夜中に痛みで起きることはありますか？  
22. 患者：はい、夜中に起きてしまいます。その後眠れなくて疲れがたまります。  
23. 医師：痛みが起きる時間帯に何かパターンがありますか？  
24. 患者：なんとなく夜に多い気はしますが、日中にも起こることがあります。  
25. 医師：目以外の部分、例えば頭全体や首の痛みはありますか？  
26. 患者：いいえ、右目の奥だけが痛いんです。  
27. 医師：視界がぼやけることや、光に敏感になることはありますか？  
28. 患者：視界がぼやけることはありませんし、光も特に気になりません。  
29. 医師：普段、カフェインを取ることは多いですか？  
30. 患者：コーヒーは1日に1杯飲む程度です。  
31. 医師：発作が始まる直前に飲食や運動のパターンに変化はありますか？  
32. 患者：特に思い当たることはありませんね。  
33. 医師：お酒を飲んだ後に症状が悪化したりしますか？  
34. 患者：実は2日前に少し飲みました。その後痛みがひどくなったかもしれません。  
35. 医師：痛みが始まってから何を試しましたか？  
36. 患者：市販の鎮痛薬を飲みましたが、全く効果なしでした。  
37. 医師：発作が起きている間、何か対処法で少しでも良くなりそうなことはありましたか？  
38. 患者：じっとしているだけです。何をしてもあまり変わりません。  
39. 医師：今の症状が続くことでお仕事や日常生活には影響がありますか？  
40. 患者：集中できないし、夜も眠れないので大変です。  
41. 医師：運転中や機械を操作している時に痛みが起きたことはありますか？  
42. 患者：今のところありませんが、いつ起こるか分からないのが怖いです。  
43. 医師：頭痛外来や他の医療機関で診察を受けたことはありますか？  
44. 患者：いいえ、今回が初めてです。  
45. 医師：ここ数日間、何か特別なストレスを感じる出来事はありましたか？  
46. 患者：特に思い当たることはないですが、仕事が少し忙しいです。  
47. 医師：MRI検査をしましたが、これといった異常は見られませんでしたね。  
48. 患者：そうなんですね。でもこの痛みは本当に辛いんです。  
49. 医師：あなたの症状や所見から群発頭痛と考えられます。  
50. 患者：群発頭痛…ですか。それはどんな病気なんでしょうか？"
