"1. 医師：今日はどうされましたか？  
2. 患者：1週間くらい前から足がむくんで、特にこの数日でひどくなりました。  
3. 医師：むくみ以外に、何かお困りの症状はありますか？  
4. 患者：少し前から胸が苦しくなることがあり、それと動くと息切れがします。  
5. 医師：胸の苦しさはいつごろからですか？  
6. 患者：2か月くらい前からですね。でもそんなにひどくなかったので様子見していました。  
7. 医師：胸の苦しさはどんな感じですか？鋭い痛みですか、重たい感じですか？  
8. 患者：重たい感じで、ぎゅっと押されている感じがします。  
9. 医師：その症状は運動や活動と関係がありますか？  
10. 患者：運動したり、少し頑張って歩いたりするとすぐに出ます。  
11. 医師：息切れはどうですか？どの程度動くと息が切れますか？  
12. 患者：少し階段を上がるだけで息が切れるようになりました。  
13. 医師：その息切れは以前と比べて強くなってきていますか？  
14. 患者：はい、ここ最近で悪化してきた感じです。  
15. 医師：むくみについて詳しく教えてください。どこにむくみがありますか？  
16. 患者：足が特にむくんでいて、靴がきつくなってしまったんです。  
17. 医師：むくみは両足ですか？片方だけですか？  
18. 患者：両足で、特に足の甲の部分がひどいです。  
19. 医師：押すと跡がついたりしますか？  
20. 患者：はい、押すとそのまま跡が残ります。  
21. 医師：これまでにもこういったむくみを経験したことはありますか？  
22. 患者：いえ、こんなにむくんだのは初めてです。  
23. 医師：頻脈感を感じることはありますか？心臓がバクバクするとか。  
24. 患者：そうですね、最近ときどきドキドキが気になっています。  
25. 医師：それはどのくらいの頻度で感じますか？  
26. 患者：ここ数週間で、ほぼ毎日感じるようになりました。  
27. 医師：お薬は何か飲まれていますか？  
28. 患者：肝臓の病気で薬を飲んでいます。それ以外はないです。  
29. 医師：肝臓の病気について少し教えてください。いつから治療を受けていますか？  
30. 患者：3年前に肝硬変と診断されて、それから定期的に通院しています。  
31. 医師：肝硬変の症状で、例えば黄疸やお腹の腫れなどはありますか？  
32. 患者：黄疸は少しあると言われました。お腹の腫れは感じていません。  
33. 医師：飲酒の習慣はありますか？  
34. 患者：以前はよく飲んでいましたが、診断されてからはほとんど飲んでいません。  
35. 医師：肝硬変以外の持病はありますか？  
36. 患者：いいえ、それ以外は特にありません。  
37. 医師：家族に心臓や肝臓の病気の方はいらっしゃいますか？  
38. 患者：父が心臓が悪いと言われていましたが、詳しくは知りません。  
39. 医師：最近体重に変化はありましたか？  
40. 患者：むくんでいるせいかもしれませんが、少し増えている気がします。  
41. 医師：食欲やお通じはどうですか？  
42. 患者：食欲はあります。お通じも特に問題ないです。  
43. 医師：お仕事や日常生活は普段通りにできていますか？  
44. 患者：動くと息切れするので、最近は仕事がつらくなっています。  
45. 医師：胸の症状や息切れが夜間に悪化することはありますか？  
46. 患者：夜間に特にひどくなるということはないですが、横になると少ししんどいです。  
47. 医師：心臓の症状が気になるので、いくつか検査をしましょう。  
48. 患者：わかりました、お願いします。  
49. 医師：検査の結果、収縮性心膜炎という病気が原因と思われます。  
50. 患者：それはどんな病気ですか？  "
