"1. 医師：今日はどうされましたか？  
2. 患者：左のお腹の下のほうが痛くて、それと下痢が続いています。  
3. 医師：どのくらい前からその症状がありますか？  
4. 患者：6日くらい前からです。最初はお腹が少し不快な感じでした。  
5. 医師：その不快感から現在まで、どういう経緯で症状が変わりましたか？  
6. 患者：2、3日後に左下のあたりだけ痛くなってきて、血が混じったような下痢をするようになりました。  
7. 医師：下痢は何回くらい出ていますか？  
8. 患者：1日に3〜5回くらいあります。  
9. 医師：血が混ざっていると言いましたが、それはどの程度ですか？  
10. 患者：ちょっと赤っぽい感じがするくらいで、多くはないです。  
11. 医師：便の状態は柔らかいですか、それとも固いですか？  
12. 患者：泥みたいな柔らかい感じの便です。  
13. 医師：お腹以外に何か変わったことはありませんか？  
14. 患者：熱が出ました。最高で37.9度くらいです。  
15. 医師：下痢や腹痛以外に何か気になる症状は？  
16. 患者：特にありません。  
17. 医師：市販薬など何か服用されましたか？  
18. 患者：整腸剤を飲みましたが、症状は良くなりませんでした。  
19. 医師：血圧の薬を飲んでいると聞きましたが、それ以外で何か持病や治療を受けていますか？  
20. 患者：いえ、高血圧だけです。ずっと同じ薬を飲んでいます。  
21. 医師：喫煙や飲酒の習慣は？  
22. 患者：いいえ、どちらもしていません。  
23. 医師：痛みは一定の場所にありますか、それとも広がったり移動しますか？  
24. 患者：左下のあたりだけ痛いですね。  
25. 医師：痛みはどのくらいの強さですか？我慢できないほどですか？  
26. 患者：そこまでではないけど、ずっと痛い感じがして困ります。  
27. 医師：痛みは何かで和らいだり、逆に強くなったりしますか？  
28. 患者：特に変わらないです。  
29. 医師：最近何か特別な食べ物を食べたりしましたか？  
30. 患者：特に変わったものは食べてません。普通の食事です。  
31. 医師：ご家族にも似た症状の方はいませんか？  
32. 患者：いいえ、家族は元気です。  
33. 医師：便意を感じても出ないことがありますか？  
34. 患者：いえ、便意があるたびにすぐ出ます。  
35. 医師：普段の便通の状態はどうですか？便秘しやすいとか？  
36. 患者：特に問題ないです。いつもは普通です。  
37. 医師：普段お腹の調子で気になることはありますか？  
38. 患者：特にありません。  
39. 医師：腹痛が始まる前に風邪を引いたり、体調を崩したことはありますか？  
40. 患者：なかったと思います。  
41. 医師：痛む場所の周りを軽く押さえたりするとどうなりますか？  
42. 患者：触ると痛いですが、押して離してももっと痛くはならないです。  
43. 医師：その周辺の筋肉がカチカチに張っている感じはありますか？  
44. 患者：いいえ、そこまでは感じません。  
45. 医師：お薬や食生活で特別な変化は最近なかったですか？  
46. 患者：特に何も変わっていません。  
47. 医師：血圧のお薬について、飲み方に変更や問題はありましたか？  
48. 患者：きちんと飲んでいます。変更もありません。  
49. 医師：症状を考えると腸に炎症がある可能性があります。虚血性腸炎という病気の特徴と一致しますね。  
50. 患者：そうなんですか。どうすればいいでしょうか？"
