"1. 医師：今日はどうされましたか？  
2. 患者：最近、熱が出て倦怠感がひどいです。  
3. 医師：熱はどれくらいの高温ですか？  
4. 患者：39℃近くまで上がりました。  
5. 医師：発症してからどのくらい経ちますか？  
6. 患者：約1週間です。  
7. 医師：最初の症状は何でしたか？  
8. 患者：最初は喉の軽い違和感でした。  
9. 医師：その違和感はどのように変化しましたか？  
10. 患者：徐々に強い痛みに変わり、食事も困難になりました。  
11. 医師：咽頭痛は強いですか？  
12. 患者：はい、かなり痛いです。  
13. 医師：他に何か症状はありますか？  
14. 患者：全身的な倦怠感も強いです。  
15. 医師：それは日常生活に影響しますか？  
16. 患者：はい、普通の生活ができないほどです。  
17. 医師：倦怠感はいつ頃から感じ始めましたか？  
18. 患者：発熱が始まった頃からです。  
19. 医師：喉の痛みは特にどの部分が痛みますか？  
20. 患者：喉の奥の方が特に痛いです。  
21. 医師：飲み込むときはどうですか？  
22. 患者：飲み込むのがとても痛いです。  
23. 医師：最近、風邪をひいたり、感染症にかかったことはありますか？  
24. 患者：特にありませんが、友人が風邪をひいていました。  
25. 医師：他の家族はどうですか？  
26. 患者：私の家族も特に風邪はひいていません。  
27. 医師：いつから発熱が続いていますか？  
28. 患者：2、3日前からずっと下がらなくて。  
29. 医師：体温はずっと高い状態ですか？  
30. 患者：はい、受診前はずっと39℃近くでした。  
31. 医師：体のだるさはどのくらい続いていますか？  
32. 患者：同じく1週間くらいです。  
33. 医師：特に何か食べられないものがありますか？  
34. 患者：固いものは全く食べられません。  
35. 医師：お水は飲めていますか？  
36. 患者：少しずつ飲んでいますが、喉が痛いので大変です。  
37. 医師：咳や鼻水は出ていますか？  
38. 患者：いいえ、咳や鼻水はほとんどありません。  
39. 医師：最近の気温や環境の変化はありましたか？  
40. 患者：特に心当たりはないです。  
41. 医師：お仕事や学業は影響を受けていますか？  
42. 患者：はい、両方ともできていません。  
43. 医師：疲れ感やだるさが深刻ですね。  
44. 患者：本当にしんどいです。  
45. 医師：発疹や何か変わったことは感じましたか？  
46. 患者：発疹はありません。変わったことは感じていません。  
47. 医師：家族や友人に心配されることはありますか？  
48. 患者：はい、心配されてます。  
49. 医師：どうしたら改善するのか心配ですね。  
50. 患者：本当に、早く良くなりたいです。  
51. 医師：検査を行った結果、伝染性単核球症と診断しました。"
