"1. 医師：今日はどうされましたか？  
2. 患者：最近、頭を動かすとぐるぐる回るようなめまいが起こるんです。  
3. 医師：どんな場面でめまいが起こりますか？  
4. 患者：1週間前くらいに朝起きる時、枕の位置を変えたら急にめまいがしました。その後も顔を洗おうと下を向いた時や寝返りを打つ時に起こります。  
5. 医師：回転性のめまいですか、それともふらつきのような感じですか？  
6. 患者：回る感じです。周りがぐるぐるして見えます。  
7. 医師：めまいはどれくらい続きますか？  
8. 患者：数十秒で自然に治まります。  
9. 医師：めまいが起こるとき、吐き気や他の症状はありますか？  
10. 患者：吐き気があります。あと、すごくだるくて、その後しばらく動けなくなる時があります。  
11. 医師：めまいがない時は普段通りに生活できますか？  
12. 患者：はい、めまいの時以外は特に問題ありません。  
13. 医師：これまでに同じような症状を経験したことはありますか？  
14. 患者：いいえ、こんなめまいは初めてです。  
15. 医師：耳鳴りや聴力が下がった感じはありますか？  
16. 患者：それは全然ありません。  
17. 医師：頭痛や手足のしびれはどうですか？  
18. 患者：それもないです。  
19. 医師：ご家族に耳や神経の病気を持っている方はいませんか？  
20. 患者：いないと思います。  
21. 医師：今までに大きな病気やケガをしたことはありますか？  
22. 患者：特にありません。  
23. 医師：最近、風邪を引いたり、ひどく疲れることはありましたか？  
24. 患者：最近特にそういうことはありませんね。  
25. 医師：頭を打ったり、首をひどくひねったことはありましたか？  
26. 患者：それもないです。  
27. 医師：日常生活で何かストレスを感じることはありますか？  
28. 患者：仕事は忙しいですが、特別なストレスは感じていません。  
29. 医師：めまい以外に気になる体の変化はありますか？  
30. 患者：それも特にないと思います。  
31. 医師：今の症状や状況から、いくつか確認が必要ですね。今から簡単な検査をします。  
32. 患者：はい、お願いします。  
33. 医師：Dix-Hallpikeという検査をします。体を特定の方向に倒しますので眼の動きを確認します。  
34. 患者：それで何かわかるんですか？  
35. 医師：この検査で、めまいの原因が耳のバランスをつかさどる部分によるものか調べます。少し揺れたりするかもしれませんが、耐えられますか？  
36. 患者：はい、大丈夫です。  
37. 医師：では右側を下にする動きをしますね。…（数秒後）めまいと眼の回るような動きが確認されました。これでいくつか診断が絞られました。  
38. 患者：この感じです。日常でめまいが起きた時と同じ感覚です。  
39. 医師：これまでの症状や経過、検査結果から、このめまいはおそらく良性発作性頭位めまい症、つまりBPPVというものによるものです。  
40. 患者：BPPVってなんですか？  
41. 医師：耳の中にあるバランスを司る部分で結石のようなものが動いてしまうと、特定の動きをした際にめまいが起きる状態です。  
42. 患者：それは治るものですか？  
43. 医師：はい、Epley法という手技療法を試してみることで治ることが多いです。症状の緩和も期待できます。  
44. 患者：それはどんなものですか？  
45. 医師：頭を特定の方向に動かして、耳の中の結石を正しい場所に誘導する方法です。薬は補助的に使う場合があります。  
46. 患者：それでめまいが治まるんですね？  
47. 医師：多くの方がこの治療で改善します。ではこれから治療を始めましょう。  
48. 患者：わかりました。お願いします。  
49. 医師：最後に症状が再発する可能性や注意点についてお話します。また気になることがあればいつでも相談してください。  
50. 患者：はい、今日はありがとうございました。  "
