"1. 医師：今日はどうされましたか？
2. 患者：ここ数週間、時々ひどい動悸と息切れがあります。
3. 医師：それはどのような時に起こりますか？
4. 患者：特にストレスを感じた時や体を動かした後ですね。
5. 医師：安静にしている時にも症状が出ることがありますか？
6. 患者：はい、安静時にも発生します。
7. 医師：発汗もあるとおっしゃいましたか？
8. 患者：そうです、大量に汗をかきます。
9. 医師：血圧や脈拍はご自身で測られましたか？
10. 患者：いいえ、でもとても速く感じます。
11. 医師：血圧は160/100 mmHg、脈拍は120回/分でした。
12. 患者：そんなに高いんですか？初めて知りました。
13. 医師：普段から健康に気を使っていますか？
14. 患者：あまり…。運動もあまりしていません。
15. 医師：家族に似たような症状の方はいらっしゃいますか？
16. 患者：父が高血圧ですが、他には特にいません。
17. 医師：以前に似た症状が出たことはありますか？
18. 患者：いえ、今回が初めてです。
19. 医師：食生活やストレスはどうですか？
20. 患者：食事は普通ですが、最近仕事が忙しいですね。
21. 医師：なにか気になることやストレスはありますか？
22. 患者：仕事のプレッシャーが大きくて…。
23. 医師：なるほど。それでは、何か特定の食べ物や飲み物を多く取っていますか？
24. 患者：特に思い当たりません。
25. 医師：他に不快な症状はありますか？
26. 患者：たまに頭痛もしますが、さほど気にならない程度です。
27. 医師：検査を行った結果、24時間尿中カテコラミンが高かったです。
28. 患者：それがどういう意味ですか？
29. 医師：交感神経が活発になっている可能性があります。
30. 患者：そうなんですね…。かなり驚いています。
31. 医師：腹部CTで片側の副腎に腫瘍が見つかりました。
32. 患者：副腎ですか？
33. 医師：褐色細胞腫という腫瘍が疑われます。
34. 患者：それは治るのでしょうか？
35. 医師：手術で取り除くことができます。
36. 患者：それで症状も治まるんですか？
37. 医師：はい、術後に症状は解消されることが多いです。
38. 患者：手術以外の治療はありますか？
39. 医師：術前に血圧と脈拍を安定させるための薬があります。
40. 患者：どんな薬ですか？
41. 医師：α遮断薬のDoxazosinとβ遮断薬のPropranololです。
42. 患者：それを飲むとどうなりますか？
43. 医師：血圧と頻脈がコントロールされます。
44. 患者：わかりました、それを試してみます。
45. 医師：手術までにもう少しお時間を頂きますが、予後は良好です。
46. 患者：手術は難しいですか？
47. 医師：腹腔鏡手術なので負担は少ないです。
48. 患者：安心しました。早く治したいです。
49. 医師：わかりました、しっかりと準備をしますのでご安心ください。
50. 患者：ありがとうございます。頑張ります。"
