"1. 医師：今日はどうされましたか？  
2. 患者家族：父がここ最近、急におかしくなってしまったんです。  
3. 医師：おかしくなったというのは、具体的にはどんなことですか？  
4. 患者家族：2か月くらい前から物忘れがひどくなって、話がちぐはぐになることが増えてきました。  
5. 医師：物忘れというのはどんな内容ですか？  
6. 患者家族：そうですね、すぐに何をしたか忘れて、同じことを何度も聞くようになりました。  
7. 医師：話の内容がちぐはぐというのはどういう状態でしたか？  
8. 患者家族：話が途中で別の話題に変わったり、意味不明なことを言ったりするんです。  
9. 医師：その頃、他に気になる変化はありましたか？  
10. 患者家族：数週間後には、家の構造をわからなくなったり、見えないものが見えるとか言い始めました。  
11. 医師：見えないものが見えるというのは、どういった内容でしたか？  
12. 患者家族：例えば「知らない人がいる」「誰かが話しかけている」と怖がったりしていました。  
13. 医師：お父様自身は、その幻覚についてどう感じているようでしたか？  
14. 患者家族：とても怖がっていて、落ち着きませんでした。  
15. 医師：その後の状況について教えていただけますか？  
16. 患者家族：幻覚がひどくなったあと、筋肉がカクカク動いたり、全身が硬くなったりしました。  
17. 医師：筋肉が硬くなったのはいつからですか？  
18. 患者家族：多分1か月くらい前からだと思います。  
19. 医師：どんな状況で筋肉が硬くなる感じですか？特定の動きのときでしょうか？  
20. 患者家族：特に動かしていない時でも、腕や足がすごく硬くなっているのが分かりました。  
21. 医師：手足が硬くなったことによって、日常生活にどんな支障がありましたか？  
22. 患者家族：ごはんを自分で食べるとか、服を着るとか、全部頼るようになってしまいました。  
23. 医師：ほかに体の状態で気になることはありますか？  
24. 患者家族：最近、息が荒くなったり、体が急にピクピク動いたりしています。  
25. 医師：急にピクピク動くのはどの程度の頻度ですか？  
26. 患者家族：1日に何回もあります。特に何もしていない時に突然起こります。  
27. 医師：お父様の感覚や意識はその間、どうでしたか？  
28. 患者家族：その時は反応が鈍くなることも多いです。  
29. 医師：まずは過去の病歴について伺いたいのですが、過去に重い病気やけがをされたことはありますか？  
30. 患者家族：特に目立った病気はありません。健康な方でした。  
31. 医師：現在、何か薬を服用されていますか？  
32. 患者家族：何も飲んでいません。  
33. 医師：以前、同じような症状を家族の中で経験された方はいらっしゃいますか？  
34. 患者家族：いいえ、特にいません。  
35. 医師：お父様のお仕事について教えていただけますか？  
36. 患者家族：ずっと会社員で、退職してからは特に変わったことはしていません。  
37. 医師：生活スタイルで、何か心当たりのある大きな変化はありましたか？  
38. 患者家族：特にありませんが、年をとるにつれて少し引きこもりがちにはなっていました。  
39. 医師：幻覚が始まった後、ご家族として対応に困ることはありましたか？  
40. 患者家族：混乱して暴れることがあるので、それが一番大変でした。  
41. 医師：暴れる状況はどういった経緯でしたか？  
42. 患者家族：「誰かが入ってきた」とか「盗まれた」とか言いながら、家具を動かしたりしていました。  
43. 医師：ここまでの症状やエピソードを総合的に考えて、追加で身体の検査を行う必要があります。  
44. 医師：MRIや脳波検査を行わせてください。  
45. 医師：結果が出ましたので、説明します。脳に萎縮が見られ、特殊な電気的活動も確認されました。  
46. 医師：この病気は日本では稀ですが、Creutzfeldt-Jakob病と診断されます。  
47. 患者家族：その病気に治療法はあるのでしょうか？  
48. 医師：残念ながら根本的な治療法はないのですが、症状を和らげることで生活の質を保つ努力をします。  
49. 患者家族：分かりました。今後の方針についてご相談させてください。  
50. 医師：では、詳しくご説明していきます。"
