"1. 医師：今日はどうされましたか？
2. 患者：腰が痛くて、特に最近は歩くと足がしびれてしまうんです。
3. 医師：痛みやしびれはどのくらい前からですか？
4. 患者：痛みは数年前からありましたが、しびれは最近です。
5. 医師：しびれはどんな時に強くなりますか？
6. 患者：歩くとしびれが強くなって、休むと少し楽になります。
7. 医師：立っているときや座っているときはどうですか？
8. 患者：立っているときも痛みますが、座っているときは楽です。
9. 医師：どのくらい歩くとしびれてくるんですか？
10. 患者：数百メートル歩くとしびれてきます。
11. 医師：過去に足や腰のケガなどはありますか？
12. 患者：いいえ、特にありません。
13. 医師：お仕事で長時間立ちっぱなしだったりしますか？
14. 患者：事務職なので座っていることが多いです。
15. 医師：スポーツや運動はされていますか？
16. 患者：最近はあまり運動していませんが、昔は少しテニスをしていました。
17. 医師：腰を押すと痛みますか？
18. 患者：押されるとやっぱり痛いですね。
19. 医師：別の診療所でこれまでどんな治療を受けましたか？
20. 患者：湿布薬と痛み止めをもらったくらいです。
21. 医師：足の感覚に異常はありますか？
22. 患者：しびれ以外に鈍い感じがあります。
23. 医師：足に力が入りにくいことはありますか？
24. 患者：いいえ、力は入ります。
25. 医師：夜間に症状がひどくなりますか？
26. 患者：夜はそれほどひどくないです。
27. 医師：間欠跛行が見られるようですが、どんな時に休んでいますか？
28. 患者：痛くてしびれる時は20分ほど休むと楽になります。
29. 医師：どこかに通院されていますか？
30. 患者：いいえ、こちらに来る前は病院に行ったことはありません。
31. 医師：カフェインやアルコールの摂取はありますか？
32. 患者：コーヒーは毎日一杯、アルコールは週末に少し飲みます。
33. 医師：家族や親戚にこのような症状を持つ人はいますか？
34. 患者：特に思い当たりません。
35. 医師：下肢の冷えやむくみはありますか？
36. 患者：いえ、特に感じたことはありません。
37. 医師：腱反射の検査をしたことがありますか？
38. 患者：過去に一度だけ健康診断でやりましたが、特に異常はありませんでした。
39. 医師：普段の睡眠は良好ですか？
40. 患者：夜はちゃんと寝れています。
41. 医師：最近、体重の変化はありましたか？
42. 患者：あまり変わりませんね。
43. 医師：生活にどの程度支障がありますか？
44. 患者：痛みで長時間歩けないのが辛いです。
45. 医師：そのほかに何か気になることはありますか？
46. 患者：仕事に集中できないことが気になります。
47. 医師：腰部のX線やMRI検査を受けたことは？
48. 患者：まだ受けていません。
49. 医師：これから検査をして、腰部脊柱管狭窄症の可能性を見ていきましょう。
50. 患者：わかりました。よろしくお願いします。"
