"1. 医師：今日はどうされましたか？  
2. 患者：最近、息切れがひどくて、特に横になると苦しいんです。  
3. 医師：息切れはどのくらい前から感じていますか？  
4. 患者：3か月ぐらい前から始まったんですけど、だんだん悪くなってきています。  
5. 医師：なるほど。他に気になる症状はありますか？  
6. 患者：足がむくんでパンパンになってきて、それに食欲も全然ないんです。  
7. 医師：足のむくみはいつごろからですか？  
8. 患者：ここ2～3週間くらい前からですね。  
9. 医師：むくみは両足ともですか？  
10. 患者：はい、両足ともで、押すと跡が残るんです。  
11. 医師：食欲不振について教えていただけますか？  
12. 患者：最近、ご飯があまり食べられなくて、ちょっと体重も減ったみたいです。  
13. 医師：ちなみに体重はどのくらい減りましたか？  
14. 患者：正確には分からないですが、数キロは落ちたと思います。  
15. 医師：お仕事や日常生活にはどのくらい影響がありますか？  
16. 患者：仕事中も息切れがひどいので、作業を休むことが増えました。  
17. 医師：以前に同じような症状があったことはありますか？  
18. 患者：いえ、こんなに息苦しいのは初めてです。  
19. 医師：病気をされたことや、治療を受けたことはありますか？  
20. 患者：結核をやったことがあります。それに慢性腎臓の問題があるって言われました。  
21. 医師：なるほど。結核はいつ頃のことですか？  
22. 患者：30歳くらいのときだったと思います。  
23. 医師：現在、どこかで慢性腎疾患の治療を受けていますか？  
24. 患者：いえ、特に治療はしていません。定期的に診察も受けてません。  
25. 医師：分かりました。この息切れですが、特に夜、仰向けで寝るときがひどいということですね？  
26. 患者：そうなんです。横になると胸が苦しくなってきて、座っている方がまだ楽なんです。  
27. 医師：夜間、呼吸困難で目を覚ましたりしますか？  
28. 患者：はい、息ができなくて起きてしまうことがあります。  
29. 医師：1日にどれくらい水分を摂っていますか？  
30. 患者：特別多くはないと思います。普段の飲み物くらいです。  
31. 医師：日中、頻尿や尿の量の変化は感じますか？  
32. 患者：特に気になる変化はないですね。  
33. 医師：胸や背中に痛みを感じたことはありますか？  
34. 患者：いえ、痛みはないです。  
35. 医師：以前、心臓や肺の診察を受けたことはありますか？  
36. 患者：いえ、それも特にないです。  
37. 医師：運動をすると息切れはさらに悪化しますか？  
38. 患者：そうですね、少し歩いただけでも息が切れます。  
39. 医師：咳や痰、血の混じった痰が出たことはありますか？  
40. 患者：いえ、そういう症状はないです。  
41. 医師：食事に対する嗜好や飲酒、喫煙についてはどうですか？  
42. 患者：飲酒はたまにする程度で、タバコは吸いません。食事は最近食べる量が減りました。  
43. 医師：過去に重い感染症や熱・湿疹など全身的な症状はありましたか？  
44. 患者：特に覚えていませんが、結核以外では大病していないです。  
45. 医師：わかりました。症状の経過や既往歴から考えて、心臓やその周囲の問題も調べる必要がありそうです。  
46. 患者：心臓ですか…。それで息切れなんでしょうか？  
47. 医師：可能性がありますが、他の原因も一緒に見ていきます。  
48. 医師：最近ストレスや疲労感など心理的な影響はありますか？  
49. 患者：ストレスはありますが、それが関係しているかは分かりません。  
50. 医師：これまでの所見と経過から、心膜の問題である「収縮性心膜炎」の可能性が高いです。
診断を伝えたため、ここで対話を終了します。"
