"1. 医師：今日はどうされましたか？  
2. 患者：最近、喘息の症状がひどくて息苦しいんです。それに体に発疹も出てきました。  
3. 医師：どんな発疹が出ていますか？  
4. 患者：赤いポツポツしたような発疹で、特に体の真ん中の方にたくさん出ています。かゆいです。  
5. 医師：そうですか。他に熱っぽい感じがしたりしますか？  
6. 患者：はい、微熱みたいなのが続いています。だるくて疲れが抜けない感じもあります。  
7. 医師：喘息の症状は以前からありましたか？  
8. 患者：はい、学生の頃に診断されて、その頃から吸入薬を使っています。  
9. 医師：最近、喘息の症状が悪化したと感じますか？  
10. 患者：そうですね。特にここ1年ぐらい前からひどくなって、飲み薬のステロイドも使うようになりました。  
11. 医師：いつも症状は安定している方ですか、それとも波がありますか？  
12. 患者：波がある感じです。良くなったり悪くなったりを繰り返しています。  
13. 医師：なるほど。この悪化はいつごろから始まりましたか？  
14. 患者：3週間前くらいから急に症状がひどくなりました。  
15. 医師：その時、何かきっかけとなることはありませんでしたか？  
16. 患者：特には思い当たることはないです。  
17. 医師：発疹以外に他の症状はありますか？例えば手足のしびれとか。  
18. 患者：それが、最近手足の先が少しピリピリするようなしびれを感じるんです。  
19. 医師：筋力が弱ったり、動かしにくい感じはありますか？  
20. 患者：いえ、特にそういうことはありません。  
21. 医師：体重の変化はありましたか？  
22. 患者：特に変わったことはないです。  
23. 医師：咳や痰の状態はどうでしょうか？  
24. 患者：咳がすごく出るんです。ですが痰はあまり出ません。  
25. 医師：胸の痛みや息切れはありますか？  
26. 患者：はい、胸がすっきりしない感じと息切れがあります。  
27. 医師：夜中や早朝に咳がひどくなることはありますか？  
28. 患者：そうですね、特に夜中に喘鳴がひどくて眠れないことがあります。  
29. 医師：皮膚の発疹が出る前にかゆみや痛みはありましたか？  
30. 患者：最初はかゆみだけでしたが、赤いポツポツが出てきました。  
31. 医師：他に何か食べたり環境が変わったりしていませんか？  
32. 患者：特に変わったことはないと思います。  
33. 医師：最近、検査などはされていますか？  
34. 患者：1年ぐらい前に喘息が悪化した時に血液検査とレントゲンを撮りました。  
35. 医師：その時に何か異常が言われましたか？  
36. 患者：特に詳しい説明はなかったですが、ステロイドを飲まないといけないと言われました。  
37. 医師：しびれがある手足に色や温度の変化はありますか？  
38. 患者：いいえ、見た目や温かさは普通だと思います。  
39. 医師：尿の色や量は変わりありませんか？  
40. 患者：特に変わったところは感じません。  
41. 医師：ご家族に似た症状の方はいらっしゃいますか？  
42. 患者：いえ、家族では誰も喘息もないですし、発疹もありません。  
43. 医師：以前にアレルギー検査などを受けられたことはありますか？  
44. 患者：あります。ハウスダストやダニにアレルギーがありますと言われました。  
45. 医師：他に特別にアレルギーがある食べ物や薬はありますか？  
46. 患者：食べ物や薬では知っているものはないです。  
47. 医師：今使っている吸入薬やステロイドの内服はしっかり継続していますか？  
48. 患者：はい、欠かさず使っています。でもそれでもコントロールが難しいんです。  
49. 医師：しびれや発疹が増えたり、症状がさらにひどくなることがありますか？  
50. 患者：そうですね、少しずつ悪化している感じもします。  
...（ここで詳細な身体所見や検査から推測され、医師が診断に至る）
51. 医師：検査結果も総合的に見ると、「好酸球性多発血管炎性肉芽腫症（EGPA）」という病気であることが考えられます。  
"
