"1. 医師：今日はどうされましたか？  
2. 患者：最近、顔が丸くなってきた気がするんです。  
3. 医師：いつ頃からそのように感じていましたか？  
4. 患者：6か月くらい前からですかね。だんだん目立ってきました。  
5. 医師：他に体の変化は感じますか？  
6. 患者：体重が増えて、特にお腹周りがすごく太くなった気がします。  
7. 医師：お腹以外に目立つ変化はありますか？  
8. 患者：腕とか脚が細くなってきた気がします。  
9. 医師：筋力が弱くなったりすることはありましたか？  
10. 患者：はい、重い物を持つのがだんだんしんどくなってきました。  
11. 医師：皮膚に何か変化はありますか？  
12. 患者：皮膚が薄くなって、ちょっとしたことで青あざができることがあります。  
13. 医師：紫色の線のようなものが皮膚に出ていることはありますか？  
14. 患者：はい、お腹や太ももの辺りに目立つ線があります。  
15. 医師：糖尿病や高血圧の治療は受けていますか？  
16. 患者：はい、どちらも薬を飲んでいますが、あまり良くなっていません。  
17. 医師：血糖値や血圧を最近測定しましたか？  
18. 患者：血糖値は高めだと言われていて、血圧も安定しないみたいです。  
19. 医師：疲れやすく感じることはありますか？  
20. 患者：ええ、ここ半年くらいで特に疲れやすくなりました。  
21. 医師：何か生活の中で大きなストレスがありますか？  
22. 患者：特にありませんが、体調が悪いのでそれが気になりますね。  
23. 医師：最近、体温が高く感じたり、異常に冷えを感じたりしましたか？  
24. 患者：体温には特に変わりないです。  
25. 医師：頭痛や視力が変化した感じはありますか？  
26. 患者：いいえ、そこは問題ないです。  
27. 医師：最近、薬の種類や量が変わったことはありますか？  
28. 患者：いいえ、いつもの処方薬だけです。  
29. 医師：運動や食事を特に変えたことはありますか？  
30. 患者：特に変えていませんが、体重はやっぱり増えていますね。  
31. 医師：お腹周り以外で脂肪の蓄積を感じる部位はありますか？  
32. 患者：首のあたりが少し太くなったみたいです。  
33. 医師：今までにクッシング症候群という病名を聞いたことはありますか？  
34. 患者：いえ、聞いたことがありません。  
35. 医師：夜間の睡眠に何か問題がありますか？  
36. 患者：最近は少し寝つきが悪いような気がします。  
37. 医師：動悸や手足のしびれを感じることはありますか？  
38. 患者：動悸は特にないですが、手足が重だるいことがあります。  
39. 医師：過去の検査で甲状腺の異常を指摘されたことはありますか？  
40. 患者：いいえ、特にそういうことはありません。  
41. 医師：顔が丸くなったことについて周囲から何か言われましたか？  
42. 患者：家族が「太った？」と言ってきますが、自分ではそれ以上に丸く感じます。  
43. 医師：現在、特に痛む部位はありますか？  
44. 患者：痛みは特にないですが、動くのがしんどいです。  
45. 医師：尿や便の量で変わったことはありますか？  
46. 患者：特に変わりませんね。  
47. 医師：過去に副腎に関する検査を受けたことはありますか？  
48. 患者：いえ、初めてです。  
49. 医師：お話しいただいた内容や、検査の結果から、副腎の腫瘍が原因でホルモンが過剰に分泌されている可能性が高いです。  
50. 患者：そうなんですね…。どうすれば良いんでしょうか？  
診断が副腎性クッシング症候群であることを説明したため、ここで終了します。"
