"1. 医師：今日はどうされましたか？  
2. 患者：昨日から右の腹の上の方がすごく痛くて吐いたんです。  
3. 医師：具体的には、いつ頃から痛み始めましたか？  
4. 患者：24時間くらい前からです。最初は鈍い痛みだったんですが、ずっと続いています。  
5. 医師：その痛みですが、食事をした後に強くなったりしましたか？  
6. 患者：ええ、昨日の昼ご飯を食べた後に悪くなった気がします。  
7. 医師：痛みの場所や広がりについて詳しく教えていただけますか？  
8. 患者：右の肋骨の下が中心ですね。そこから少し背中の方にも広がるような感じがします。  
9. 医師：痛みの種類はどうですか？鋭い痛みですか、それとも鈍い痛みですか？  
10. 患者：鈍い痛みですが、波がある感じです。とてもつらいです。  
11. 医師：他にどんな症状がありますか？  
12. 患者：発熱があって、目が黄色いと言われました。それから食欲もありません。  
13. 医師：発熱はいつ感じましたか？  
14. 患者：痛み始めてからしばらくして、熱が出た気がします。  
15. 医師：具体的にどのくらいの熱でしたか？  
16. 患者：家で測ったら37.9℃でした。  
17. 医師：目が黄色いのを気付いたのはいつ頃ですか？  
18. 患者：痛みが出てから12時間くらい経った後に鏡を見て気付きました。  
19. 医師：吐いたとおっしゃいましたが、何か特定の食べ物が関係ありますか？  
20. 患者：特にそういうわけではないです。  
21. 医師：吐いた回数や量は覚えていますか？  
22. 患者：1回だけで少しでした。  
23. 医師：下痢や便秘の症状はありますか？  
24. 患者：いいえ、特にありません。  
25. 医師：尿の色が濃くなったりしたことはありますか？  
26. 患者：そういえば、少し濃くなった気がします。  
27. 医師：過去に同じような症状が出たことはありますか？  
28. 患者：いえ、このような痛みや黄疸は初めてです。  
29. 医師：これまで大きな病気や手術を受けたことはありますか？  
30. 患者：いいえ、特にありません。健康診断でも問題はないと言われていました。  
31. 医師：日頃から食生活で気をつけていることや特別な制限などはありますか？  
32. 患者：特に気をつけていることはありませんが、脂っこいものをよく食べます。  
33. 医師：アルコールを飲む習慣はありますか？  
34. 患者：はい、週に2、3回ビールを飲みます。  
35. 医師：喫煙の習慣はありますか？  
36. 患者：いえ、タバコは吸いません。  
37. 医師：家族に同じような病気になった方はいらっしゃいますか？  
38. 患者：特にそういった話は聞いたことがありません。  
39. 医師：尿路結石や胃腸の病気について、家族歴はありますか？  
40. 患者：いえ、ありません。  
41. 医師：仕事や日常生活にストレスは感じていますか？  
42. 患者：特に感じてはいません。平穏に過ごしています。  
43. 医師：今の痛みですが、歩いたり深呼吸をすると悪化しますか？  
44. 患者：歩くと少し悪化する気がしますが、ひどくは変わりません。  
45. 医師：一晩は眠れましたか？それとも痛みで眠れなかったですか？  
46. 患者：痛みでほとんど眠れませんでした。  
47. 医師：現在も熱があるようなので、しっかりした検査が必要です。  
48. 患者：よろしくお願いします。何か悪い病気ではないといいのですが。  
49. 医師：結論として、急性胆石性胆管炎と診断されます。胆汁の流れが石で阻害され炎症が起きています。  
50. 患者：そうでしたか…。治療して治るものですか？"
