"1. 医師：今日はどうされましたか？  
2. 患者：最近、部屋の中に小さな動物がいるのをよく見かけるんです。  
3. 医師：小さな動物ですか。それはどんな動物に見えますか？  
4. 患者：そうですね…ネズミや猫みたいな感じです。動き回っているように見えます。  
5. 医師：その動物が見えるのはいつ頃からですか？  
6. 患者：1年くらい前からです。  
7. 医師：その小動物はいつも特定の時間帯に見えますか？  
8. 患者：特に時間は関係ないみたいです。朝でも夜でも見える時があります。  
9. 医師：動物が見えるとき、他に変わった感じがしたり、音が聞こえたりしますか？  
10. 患者：いいえ、音は聞こえないです。ただ、はっきりと見えるんです。  
11. 医師：最近、記憶力が落ちたと感じることはありますか？  
12. 患者：何度も同じことを聞かれたり、物を忘れやすくなったと言われます。  
13. 医師：それはどのくらい前からですか？  
14. 患者：2年くらい前からです。最初は注意力が続かないと言われていました。  
15. 医師：どんな時に注意力が途切れると感じますか？  
16. 患者：テレビを見ている時や話を聞いている時です。気が散ってしまうんです。  
17. 医師：症状が良くなったり悪くなったりすることはありますか？  
18. 患者：はい、一時的に良くなることもありますが、最近はずっと調子が悪い感じがします。  
19. 医師：歩き方について、何か変化を感じたことはありますか？  
20. 患者：そうですね、最近はちょっと歩きにくいですね。小刻みにしか歩けなくなっています。  
21. 医師：歩きだす時に、動きにくいと感じることもありますか？  
22. 患者：特に朝にそれが多いですね。立ち上がるのも時間がかかります。  
23. 医師：体のどこかが痛いとか、固い感じがしますか？  
24. 患者：朝は筋肉が固まった感じがして、動くのが大変です。  
25. 医師：顔の表情が変わりにくいとか、周りから言われることはありませんか？  
26. 患者家族：そうなんです。最近、仮面みたいな無表情が増えたと思います。  
27. 医師：ほかに体が震えたり、動きが遅くなったと感じますか？  
28. 患者：震えはないですが、動きが遅いと感じますね。  
29. 医師：そうですか。物を掴むときに苦労することはありますか？  
30. 患者：掴むというより、やるまでに時間がかかる感じです。  
31. 医師：かしこまりました。それでは最近、気分が落ち込んだりすることはありますか？  
32. 患者：特に気分が落ち込むわけではないです。  
33. 医師：睡眠に問題は感じていますか？  
34. 患者：夜中に目覚めることがありますが、大きな問題はないです。  
35. 医師：頭痛やめまいはありませんか？  
36. 患者：いいえ、特にありません。  
37. 医師：今まで何か大きな病気にかかったことはありますか？  
38. 患者：特にないと思います。  
39. 医師：現在、薬を服用していますか？  
40. 患者：血圧の薬を飲んでいますが、それだけです。  
41. 医師：アルコールやタバコはどうされていますか？  
42. 患者：お酒は少し飲みますが、タバコは吸いません。  
43. 医師：家族で似たような症状を抱えていた人はいますか？  
44. 患者家族：いいえ、特にいません。  
45. 医師：生活に支障をきたすほどの変化を感じていますか？  
46. 患者家族：最近は注意力の問題で家のことを任せられません。  
47. 医師：これまで幻覚のように何かが「ある」と感じたことはありませんでしたか？  
48. 患者：まあ、幻覚があるとは思っていませんが、小さい動物が見えるのは不思議ですね。  
49. 医師：ありがとうございます。これまでの症状や検査結果を総合して考えると、Lewy小体型認知症という病気の可能性が高いです。  
50. 患者：Lewy小体型認知症ですか…。そういう病気なんですね。"
