"1. 医師：今日はどうされましたか？  
2. 患者：最近、物忘れがひどくなってきているんです。  
3. 医師：どのような物忘れですか？  
4. 患者：家族と話した内容をすぐ忘れてしまうんです。  
5. 医師：どのぐらい前からそのようなことがありましたか？  
6. 患者：2、3年前からですが、最近は特にひどくなってきました。  
7. 医師：他に気になる症状はありますか？  
8. 患者：転ぶことが多くなりました。歩くときにふらつく感じがします。  
9. 医師：転倒はどれくらいの頻度ですか？  
10. 患者：週に2、3回ぐらいですかね。  
11. 医師：どんな様子で転倒されますか？  
12. 患者：急にバランスを崩して倒れたり、足が思うように動かなかったりしますね。  
13. 医師：歩き方について、何か変わったと感じたことはありますか？  
14. 患者：ちょっと足がすり足みたいになりがちです。  
15. 医師：他に体の症状で気になることはありますか？  
16. 患者：トイレに行く回数が少なくなって便秘がひどいのと、立ち上がるときにめまいがしますね。  
17. 医師：めまいはいつ頃からありますか？  
18. 患者：1年くらい前からだと思います。  
19. 医師：幻覚や幻視などはありますか？  
20. 患者：ええ、たまに「子どもが部屋にいる」ように見えることがありますが、本当はいないんですよね。  
21. 医師：それは頻繁に起こりますか？  
22. 患者：月に1回ぐらいですが、最近増えてきたような気がします。  
23. 医師：今まで病気で治療を受けたことはありますか？  
24. 患者：高脂血症で薬を飲んでいます。  
25. 医師：わかりました。他に気になることがあれば教えてください。  
26. 家族：先生、最近見当識が落ちているようで、自分がどこにいるかわからなくなることが増えています。  
27. 医師：お父様にとって時間や場所を混乱することが増えていますか？  
28. 家族：はい、特に例えば外から帰ったあと、自分の家なのに「ここはどこ？」と尋ねることがあります。  
29. 医師：歩行時に手や体が震えるようなことはありますか？  
30. 患者：時々手が止まらず震えてしまうことがあります。  
31. 医師：これまでに似た症状を経験したことがありますか？  
32. 患者：いいえ、これは初めてです。  
33. 医師：食事や水分摂取の状況について教えていただけますか？  
34. 家族：食事量は普通ですが、便秘のせいで負担がかかっているようです。  
35. 医師：排尿の問題についてどうでしょうか？  
36. 家族：以前より回数が減り、時間がかかることがありますね。  
37. 医師：体を動かす際、筋肉が硬く感じることはありますか？  
38. 患者：はい、動きがぎこちないことが増えました。  
39. 医師：視覚や目に関する問題は感じていますか？  
40. 患者：視界が曇ることはないですが、幻視がありますね。  
41. 医師：精神的な落ち込みや不安感を感じることはありますか？  
42. 患者：最近よく気分が沈むことがあります。  
43. 医師：これまでに認知機能を検査されたことはありますか？  
44. 家族：先月に簡単な検査を受けましたが、点数を忘れてしまいました。  
45. 医師：これから詳しい検査も行いますが、症状を見て考えたいと思います。  
46. 家族：ありがとうございます。お任せします。  
47. 医師：自律神経の症状に関連する検査も行いたいと思います。  
48. 患者：わかりました。何か原因が分かればいいのですが。  
49. 医師：精密検査の結果、Lewy小体型認知症の可能性が高いと考えます。  
50. 患者：そうですか…。今後どうすればいいでしょうか？（ここで会話終了）"
