"1. 医師：今日はどうされましたか？  
2. 患者：1か月くらい前から、右の目の周りが痛むんです。  
3. 医師：どんな時に痛くなるんですか？  
4. 患者：冷たい風に当たると特に痛みがひどくなります。  
5. 医師：痛みの感じはどのようなものでしょうか？  
6. 患者：鋭くて電気が走るような、突然ズキンとくる痛みです。  
7. 医師：その痛みはどのくらい続きますか？  
8. 患者：長くても数分で収まります。  
9. 医師：痛みの間、何か他の症状はありますか？例えば耳鳴りや目のかすみなど。  
10. 患者：特にそういうのはないですね。  
11. 医師：痛みを誘発する動作や状況は他にありますか？  
12. 患者：顔を拭いたり、誰かと話している時にも痛くなります。  
13. 医師：夜寝ている時にはどうですか？痛みで目が覚めたりしますか？  
14. 患者：いや、寝ている時は全く問題ありません。  
15. 医師：普段の生活に支障は出ていますか？  
16. 患者：はい、仕事中も会話が怖くなるほどで、本当に困っています。  
17. 医師：発作と発作の間、痛みがない時間はありますか？  
18. 患者：はい、普段は全く痛くないんです。  
19. 医師：どの辺りが一番痛くなりますか？具体的に教えてください。  
20. 患者：この辺ですね、右の前額部から目の周りあたりが痛みます。  
21. 医師：顔の感覚に鈍さを感じることはありますか？  
22. 患者：いえ、感覚は普通です。  
23. 医師：右側の顔に触ると痛みが誘発される箇所がありますか？  
24. 患者：はい、特に目の上あたりを触ると痛いです。  
25. 医師：他に何か不調や気になる症状はありませんか？  
26. 患者：それ以外は特に気になることはないですね。  
27. 医師：咀嚼がしにくい、口がうまく閉まらないなどの症状はありますか？  
28. 患者：そういうことは全くないです。  
29. 医師：視力が落ちた、物が見えづらいということはありますか？  
30. 患者：それも特にないです。  
31. 医師：皮膚に発疹や赤み、変化は見られますか？  
32. 患者：いいえ、目立った変化はありません。  
33. 医師：発熱や体がだるい感じなどはありますか？  
34. 患者：それも全然ないです。  
35. 医師：普段飲んでいる薬や、持病はありますか？  
36. 患者：特に持病もないし、薬も飲んでいません。  
37. 医師：顔を触っても、範囲によって痛み方が変わったりしますか？  
38. 患者：いや、痛いのは特定の場所だけですね。  
39. 医師：冷たい風以外に似たような痛みを引き起こすきっかけは？  
40. 患者：食事の時や、笑う時ですかね。おかげで笑うのさえ怖いです。  
41. 医師：家族など同じ症状の経験はありますか？  
42. 患者：家族には特に似たような症状は出ていません。  
43. 医師：痛み始めた時、特に直前にしたことはありますか？  
44. 患者：いや、普段と変わらない生活をしていました。  
45. 医師：MRIを取った結果、脳や神経には異常はありませんでしたが、右の三叉神経付近に血管の圧迫が見られました。  
46. 患者：そうなんですか。それが原因ということですか？  
47. 医師：はい。あなたの症状は、三叉神経痛という診断に合致します。  
48. 患者：三叉神経痛…初めて聞きましたが、治るんですか？  
49. 医師：治療としてカルバマゼピンというお薬を処方します。この薬が症状を和らげるのに効果的です。  
50. 患者：よろしくお願いします。早くこの痛みから解放されたいです。"
