"1. 医師：今日はどうされましたか？  
2. 患者：2か月くらい前から胸が締め付けられる感じがして、最近では息切れや心臓がドキドキすることもあります。  
3. 医師：その症状はいつ出ますか？  
4. 患者：庭で作業をしている時や歩いている時に、多いですね。  
5. 医師：どのくらいの頻度で症状が出るのですか？  
6. 患者：最初はたまにだったんですが、最近は数日に1回は出るようになりました。  
7. 医師：その症状はどのくらい続きますか？  
8. 患者：数分くらい続いて、休むと落ち着きます。  
9. 医師：胸のどこらへんが不快なんですか？  
10. 患者：胸の真ん中あたりですね。ぎゅっと締め付けられるような感じです。  
11. 医師：他に痛みを感じる箇所はありますか？  
12. 患者：いいえ、胸以外には特にないです。  
13. 医師：症状が出た時に、冷や汗や気分が悪くなることはありますか？  
14. 患者：冷や汗はあまり出ないですが、ちょっと気分が悪くなる時はありますね。  
15. 医師：最近、階段の上り下りや早歩きでも症状が出ることはありますか？  
16. 患者：はい、以前はなかったんですが、最近では軽い運動でも出るようになりました。  
17. 医師：症状が出る前に何か特定のきっかけはありますか？  
18. 患者：特に何もないですが、動くと出やすい気がします。  
19. 医師：その症状が出た後に胸が痛むことはありますか？  
20. 患者：痛みというより、不快感が残っている感じがあります。  
21. 医師：食事や飲み物で症状が悪化することはないですか？  
22. 患者：特に食べ物や飲み物では変わらないですね。  
23. 医師：夜間、寝ている時にも同じような症状が出ますか？  
24. 患者：いいえ、夜は特に大丈夫です。  
25. 医師：これまでに心臓や血圧についての病気で治療を受けたことはありますか？  
26. 患者：血圧が少し高いと言われたことはありますが、特に治療は受けていません。  
27. 医師：家族にも同じような胸の症状や心臓病がある方はいますか？  
28. 患者：父が心筋梗塞になったことがありました。  
29. 医師：たばこは吸いますか？  
30. 患者：昔は吸っていましたが、10年前にやめました。  
31. 医師：お酒はどのくらいの量を飲まれますか？  
32. 患者：週に1～2回、ビールを飲む程度です。  
33. 医師：最近、体重の増減はありますか？  
34. 患者：特に変わりはないですね。  
35. 医師：糖尿病やコレステロールが高いと言われたことはありますか？  
36. 患者：血糖は少し高めと言われたことがありますが、薬は飲んでいません。  
37. 医師：普段の生活でストレスを感じることはありますか？  
38. 患者：そこまで大きなストレスはないと思います。  
39. 医師：趣味やリラックスのために何かされていますか？  
40. 患者：庭いじりが好きでよくやっていますが、最近はそれでも症状が出てしまいます。  
41. 医師：職業は何をされていましたか？  
42. 患者：定年退職していて、今は仕事はしていません。  
43. 医師：普段の運動の頻度や内容はどのようなものですか？  
44. 患者：庭いじりや散歩くらいですが、前よりは運動が減っているかもしれません。  
45. 医師：血圧は普段どのくらいですか？  
46. 患者：特に測ったことがないのでわかりません。  
47. 医師：症状が出る時に脈拍が速くなる感じはありますか？  
48. 患者：はい、心臓がドキドキします。  
49. 医師：これまで健康診断で異常を指摘されたことはありますか？  
50. 患者：特にありませんが、少し血圧が高いと言われたことがあります。  
51. 医師：今お話を伺って、検査結果と照らし合わせた結果、労作時の狭心症がある可能性が高いです。  
52. 患者：狭心症ですか？どんな病気なんですか？  
53. 医師：心臓を養う血管が狭くなり、運動中に心臓が十分な酸素を得られない状態です。  
54. 患者：それは治療が必要なものですか？  
55. 医師：ええ、適切な内服薬で症状を落ち着かせることができます。まずお薬を開始しましょう。"
