"1. 医師：今日はどうされましたか？
2. 患者：最近、足を動かしにくくて困っているんです。
3. 医師：それはいつ頃から始まりましたか？
4. 患者：1年前ぐらいからですね。
5. 医師：どんな時に特に動かしにくいと感じますか？
6. 患者：朝方が特にひどいです。
7. 医師：他に気になる症状はありますか？
8. 患者：筋肉がすごく硬くなる感じがします。
9. 医師：歩くときはどんな感じですか？
10. 患者：小刻みにしか歩けないんです。
11. 医師：細かい作業には支障がありますか？
12. 患者：はい、ボタンをかけるのも難しいです。
13. 医師：書くときにも問題がありますか？
14. 患者：そうなんです、字がうまく書けなくて。
15. 医師：糖尿病は以前からありますか？
16. 患者：はい、今も薬を飲んでいます。
17. 医師：運動は何かしていますか？
18. 患者：最近は動きにくくてあまり運動できていません。
19. 医師：筋肉の硬直はどこが一番感じますか？
20. 患者：主に上肢が硬くなります。
21. 医師：どんな姿勢をとることが多いですか？
22. 患者：気がつくと前かがみになっています。
23. 医師：振戦はありますか？
24. 患者家族：安静時に手が震えているのをよく見ます。
25. 医師：どんな時に震えが目立ちますか？
26. 患者家族：テレビを見ている時やリラックスしている時です。
27. 医師：表情に変化を感じたりしますか？
28. 患者：なんだか無表情だと周りに言われます。
29. 医師：最近、感情表現はしにくいですか？
30. 患者：そうですね、あまり笑わなくなったかもしれません。
31. 医師：MRIや血液検査を受けたことはありますか？
32. 患者：はい、どちらも特に問題なかったと聞きました。
33. 医師：脳の検査結果はどうでしたか？
34. 患者：特に脳梗塞や腫瘍はないと言われました。
35. 医師：DATスキャンの結果はどうでしたか？
36. 患者：ドーパミンの動きが悪いと言われました。
37. 医師：その結果からどのような病気と言われましたか？
38. 患者：まだ具体的なことは教えてもらっていません。
39. 医師：私の見立てではParkinson病の可能性があります。
40. 患者：それが原因なんでしょうか？
41. 医師：はい、典型的な症状に合致しています。
42. 患者：治療はどのように進められますか？
43. 医師：LevodopaとCarbidopaを使用します。
44. 患者：それでどんな効果がありますか？
45. 医師：動作のスムーズさが改善されることが期待できます。
46. 患者：副作用が心配ですが、大丈夫でしょうか？
47. 医師：通常の範囲では大きな問題にはなりません。
48. 患者：他に何か注意することはありますか？
49. 医師：治療に合わせてPramipexoleも使用します。
50. 患者：どんな改善が見込まれますか？
51. 医師：歩行や表情の改善が見込まれます。
52. 患者：それなら安心です。
53. 医師：大丈夫です、しっかり経過を見守りましょう。
54. 患者：ありがとうございます、よろしくお願いします。
55. 医師：こちらこそ、治療を始めていきましょうね。
56. 患者：はい、よろしくお願いします。"
