"1. 医師：今日はどうされましたか？  
2. 患者：2日前から右の上のほうのお腹が痛くなってきて、昨日から熱と吐き気も出てきました。  
3. 医師：痛みはどんな感じですか？鋭い痛みですか？それとも重たい感じですか？  
4. 患者：重たい感じがして、食事をするとひどくなります。  
5. 医師：食事以外に痛みが悪化する状況はありますか？  
6. 患者：特に食事の後がひどくて、それ以外ではそこまで強くはないです。  
7. 医師：吐き気はどのくらい続いていますか？  
8. 患者：昨日の朝からずっと気持ち悪い感じです。吐いたわけじゃないんですが。  
9. 医師：熱は測りましたか？  
10. 患者：はい、昨日測ったら38度を超えてました。  
11. 医師：これまでに胆石症があると診断されたことはありますか？  
12. 患者：あります。5年くらい前にお腹の検査で言われたことがありますけど、特に治療はしていません。  
13. 医師：その時、痛みなどの症状はありましたか？  
14. 患者：いいえ、その時は何も症状なかったです。突然今回みたいな痛みが出ました。  
15. 医師：過去にお腹の手術や病気は経験されていますか？  
16. 患者：ありません。元気でした。  
17. 医師：右上のお腹の痛みの他に、背中や肩に痛みが広がることはありますか？  
18. 患者：そういう広がり方は感じていないです。  
19. 医師：これまでに黄疸、例えば肌や目が黄色くなったことはありませんか？  
20. 患者：いいえ、そんなことは一度もないです。  
21. 医師：便や尿の色の変化はありますか？  
22. 患者：そこは普段と変わりないと思います。  
23. 医師：お腹の痛み以外に体調で気になることはありますか？  
24. 患者：全身だるい感じはありますが、痛みと吐き気が一番つらいです。  
25. 医師：最近、同じように痛みが出たことはありましたか？  
26. 患者：いえ、今回が初めてです。  
27. 医師：発熱は今も続いていますか？もし体温を測ったら教えてください。  
28. 患者：測ったら38.5度でした。まだ熱っぽいです。  
29. 医師：普段飲んでいるお薬や、持病はありますか？  
30. 患者：特に何も飲んでいませんし病気もありません。  
31. 医師：右上腹部に触れさせていただきますね。痛みを感じたら教えてください。  
32. 患者：あっ、そこが一番痛いです。  
33. 医師：強く押した後に指を離したときも痛みますか？  
34. 患者：はい、痛いです。  
35. 医師：分かりました。しばらく呼吸を止めてもらえますか？今、触診していますね。  
36. 患者：はい…あっ、息をすると痛い。  
37. 医師：これまでお腹の検査はどこで受けましたか？  
38. 患者：家の近くのクリニックでエコーをしてもらったことがあります。  
39. 医師：胆石があると言われた時、他の注意点や治療について説明されましたか？  
40. 患者：症状がなければ様子を見るだけでいいと言われました。  
41. 医師：最近何かストレスや体調を崩すようなことはありましたか？  
42. 患者：特に思い当たることはないです。  
43. 医師：今回のお腹の症状が出る前に、脂っこい食事や飲みすぎはありましたか？  
44. 患者：おととい、家族と揚げ物を食べたのでそのせいかもしれないです。  
45. 医師：なるほど。他に何か気になることや思い当たることはありますか？  
46. 患者：それくらいですね。痛みがあるので早く良くしてほしいです。  
47. 医師：もう少し詳しい検査をしてみます。血液検査と画像検査を行いますので少しお待ちくださいね。  
48. 患者：はい、分かりました。  
49. 医師：検査結果が出ました。胆のうに炎症があるようで、急性胆のう炎の疑いがあります。  
50. 患者：胆のう炎ですか？どうすれば良くなるんでしょうか？"
