"1. 医師：今日はどうされましたか？  
2. 患者：食べ物を飲み込むときに何か引っかかる感じがして、それと食後によく胸が焼けるような感じがします。  
3. 医師：その症状はいつ頃から始まりましたか？  
4. 患者：だいたい1年くらい前からです。  
5. 医師：1年前からどのように変化してきましたか？  
6. 患者：最初は固いものだけが引っかかる感じだったんですけど、最近では液体でも飲み込みづらいんです。  
7. 医師：具体的には、液体だとどんなときに飲み込みづらく感じますか？  
8. 患者：水とかお茶を飲むときに、のどで詰まるような感じがするんです。  
9. 医師：そのせいで食事の量は減っていますか？  
10. 患者：はい、前よりかなり食べる量が減りました。  
11. 医師：体重の変化はありますか？  
12. 患者：過去半年で5キロぐらい体重が減っています。  
13. 医師：食後の胸焼けですが、頻度はどのくらいですか？  
14. 患者：ほぼ毎日、食べた後に胸が焼けるような感じになります。  
15. 医師：胸焼けが起こるのは特定の食べ物を食べたときだけですか？それともどんな食べ物でも？  
16. 患者：特に関係なく、何を食べても起こります。  
17. 医師：最近、胸痛や背中の痛みはありますか？  
18. 患者：胸が焼ける以外に特に痛みはないです。  
19. 医師：飲み込むときにむせることはありますか？  
20. 患者：いいえ、むせることはないです。  
21. 医師：食べ物を飲んだあと、吐き気や嘔吐はありますか？  
22. 患者：吐き気はないですが、飲み込んでしばらくしてから戻ってくる感じが数回ありました。  
23. 医師：アルコールやタバコは吸いますか？  
24. 患者：お酒は時々飲みますが、タバコは吸いません。  
25. 医師：ストレスや疲れがたまっていると感じることはありますか？  
26. 患者：仕事が忙しいこともあって、少し疲れを感じることはあります。  
27. 医師：これまでに他の病気で治療を受けたことはありますか？  
28. 患者：高血圧がありますけど、それ以外は特にありません。  
29. 医師：高血圧の薬は継続して服用されていますか？  
30. 患者：はい、毎日ちゃんと飲んでいます。  
31. 医師：家族に同じような症状を持った方はいらっしゃいますか？  
32. 患者：いえ、家族にはそういう話は聞いたことがないです。  
33. 医師：最近、風邪や喉の痛み、声のかすれなどはありませんでしたか？  
34. 患者：特にそういう症状はありませんでした。  
35. 医師：飲み込む時に痛みや不快感を感じますか？  
36. 患者：飲み込むときに痛みはないですけど、強い違和感があります。  
37. 医師：朝起きたときに喉が乾燥しているとか、痰がからむとかありませんか？  
38. 患者：朝は喉が少し乾燥していることがありますが、特に痰はないです。  
39. 医師：体調が悪くなったきっかけなど思い当たることはありますか？  
40. 患者：特に何もなかったと思います。  
41. 医師：どのような食事だと特に嚥下困難を感じますか？  
42. 患者：パンとかご飯みたいに固形のものが特に飲み込みづらいです。  
43. 医師：辛い食べ物や熱い飲み物などで症状が悪化することはありますか？  
44. 患者：辛い物はあまり食べないですが、熱い飲み物は特に変化ないです。  
45. 医師：食後の胸焼けは、特定の体勢できつくなることはありませんか？  
46. 患者：横になったときに胸焼けが強くなる感じがあります。  
47. 医師：最近体が冷えたり、手足がしびれるようなことはありませんでしたか？  
48. 患者：特にそういう症状はないです。  
49. 医師：今回の症状について、他の病院で診てもらったことはありますか？  
50. 患者：いいえ、今回が初めてです。  
51. 医師：これまでのお話や一部検査結果から判断すると、アカラシアという病気が考えられます。"
