"1. 医師：今日はどうされましたか？  
2. 患者：1週間くらい前から体がだるくて、ここ最近肌に赤い点やあざが増えてきたんです。  
3. 医師：そうですか、それは心配ですね。その点状の出血はいつ頃から気づきましたか？  
4. 患者：3日くらい前からです。それまではだるさだけ感じていました。  
5. 医師：他には何か変わったことや気になる症状はありますか？  
6. 患者：頭がぼんやりする感じと、集中力が落ちている気がします。  
7. 医師：具体的に頭痛とかはありますか？  
8. 患者：軽い痛みはありますが、いつもと違って鈍い感じです。  
9. 医師：最近風邪をひいたり、熱は出たりしましたか？  
10. 患者：いいえ、特に熱などはないです。体調はずっと普段通りでした。  
11. 医師：これまで似たような症状があったことはありますか？  
12. 患者：いいえ、こんなことは初めてです。  
13. 医師：過去に大きな病気や手術を受けたことはありますか？  
14. 患者：特に大きな病気はありません。健康だったと思います。  
15. 医師：そうなんですね。最近何か環境の変化やストレスのある出来事はありましたか？  
16. 患者：仕事で少し忙しい時期でしたが、それ以外は特にありません。  
17. 医師：睡眠や食欲には影響はありますか？  
18. 患者：少し睡眠不足でしたが、食欲は普通です。  
19. 医師：点状出血やあざですが、何かにぶつけた覚えはありますか？  
20. 患者：全然ぶつけた覚えがないんです。不思議なんですけど。  
21. 医師：体の中でどの辺りに出血やあざが多いですか？  
22. 患者：腕や脚に多いです。特に最近腕のあざが大きくなりました。  
23. 医師：出血やあざについて、ご家族は何かおっしゃっていますか？  
24. 患者：母が少し心配していて、こんなにあざが増えるのはおかしいって言っています。  
25. 医師：普段飲んでいる薬や、サプリメントなどはありますか？  
26. 患者：特に何も飲んでいません。  
27. 医師：最近、新しい食べ物やアレルギーが疑われるものを口にしましたか？  
28. 患者：特に変わったものは食べていません。  
29. 医師：だるさは1日中ありますか、それとも特定の時間帯に強くなりますか？  
30. 患者：朝も昼も夜も、ずっとだるい感じです。  
31. 医師：トイレに行く回数や色に変化はありましたか？  
32. 患者：色は少し濃い気がするんですが、頻度は変わりません。  
33. 医師：全身に力が入らない感じですか、それとも部分的に弱い感じですか？  
34. 患者：全身的に力が入らない、疲れやすい感じです。  
35. 医師：肌以外に出血があるような印象はありますか？鼻血や歯茎からとか？  
36. 患者：いえ、それはないです。肌だけみたいです。  
37. 医師：体重の変化やお腹の腫れ、痛みはありますか？  
38. 患者：体重は特に変わっていませんし、痛みもないです。  
39. 医師：肌のあざができてから増える速さに変化はありますか？  
40. 患者：最初は少なかったですが、ここ数日でどんどん増えている感じです。  
41. 医師：疲れやすいほかに、例えば階段を登ると息切れしたりしますか？  
42. 患者：はい、ちょっと上がるだけですごく息切れします。  
43. 医師：口の中の粘膜や舌にも赤い点があるのを感じませんか？  
44. 患者：そういえば最近鏡で見たら、ちょっと赤い点があったかも…  
45. 医師：失礼ですが、ご家族に同じような症状が出たことはありますか？  
46. 患者：いえ、家族には特にないです。  
47. 医師：過去に何か免疫関係の病気を診断されたことはありませんか？  
48. 患者：いいえ、それも特にはないです。  
49. 医師：これまで献血をしたり、血液検査で異常を指摘されたことは？  
50. 患者：献血は何度かしましたが、その時は特に何も言われませんでした。  
51. 医師：これまでの話や検査結果から、血液の病気の一種で、血小板が減る病気が疑われます。Thrombotic Thrombocytopenic Purpura（TTP）という病気です。  
診断をお伝えしましたので、会話を終了します。"
