"1. 医師：今日はどうされましたか？  
2. 患者：右のこめかみがズキズキと痛みます。この数日で特に強くなって、吐き気もするんです。  
3. 医師：いつ頃からこのような頭痛が始まりましたか？  
4. 患者：10年くらい前からですけど、この1週間くらい前からいつもよりひどくなった気がします。  
5. 医師：今回はいつから痛みが出ましたか？  
6. 患者：昨日の朝あたりからです。最初は肩こりがひどかったんですが、午後から右側が痛くなってきました。  
7. 医師：肩こりと頭痛はいつも関連していますか？  
8. 患者：そうですね、結構肩が凝るとその後頭も痛くなることが多いです。  
9. 医師：頭の痛みの性質を教えてください。どんな感じの痛みですか？  
10. 患者：ズキンズキンする感じで、脈打つみたいな痛みです。  
11. 医師：痛みの強さはどうですか？  
12. 患者：かなり強いです。普通の頭痛と違って何もできなくなるぐらいで…。  
13. 医師：今は痛み止めの薬などは使っていますか？  
14. 患者：市販の薬を飲んでいますけど、あまり効かなくて…。  
15. 医師：吐き気以外に、他の症状はありますか？例えば光や音に敏感になるとか。  
16. 患者：光はちょっと眩しく感じることもありますけど、特に香りに敏感になりました。香水の匂いが辛かったです。  
17. 医師：なるほど。他に日常生活で支障を感じることはありましたか？  
18. 患者：普通に動いたりしても痛みがひどくなります。学校に行くのも辛くて…。  
19. 医師：これまでに同じような症状で何か診断を受けたことはありますか？  
20. 患者：高校生の頃に片頭痛って言われました。それから時々こういう発作がありました。  
21. 医師：発作はどのくらいの頻度で起きていますか？  
22. 患者：月に2、3回くらいですかね。でも今回は特にひどいと思います。  
23. 医師：最近何か生活環境の変化やストレスはありましたか？  
24. 患者：大学の課題が多くて夜遅くまで起きている日が続いたくらいです。  
25. 医師：夜遅くまでの作業が影響しているかもしれませんね。寝不足の影響は大きいです。  
26. 患者：そうなんですか、忙しくてなかなか寝られなくて…。  
27. 医師：家族の方に似たような頭痛の症状がある方はいらっしゃいますか？  
28. 患者：母が頭痛持ちで、片頭痛だって言ってました。  
29. 医師：お母様も脈打つような痛みでしたか？  
30. 患者：はい、やっぱり動けなくなるくらい痛いって言ってます。  
31. 医師：普段の食事や飲み物で変わったことはありますか？例えばカフェインの過剰摂取とか。  
32. 患者：特に変わったことはないです。コーヒーは一日1杯くらい飲むぐらいです。  
33. 医師：頭全体や後頭部ではなく、右側だけが痛むのはいつもですか？  
34. 患者：右側が多いですけど、たまに左も痛むことがあります。  
35. 医師：痛みが出る前に何か予兆のようなものを感じたことはありますか？例えば視界がぼやけるとか。  
36. 患者：いいえ、いきなり痛みが来ます。予兆は感じたことありません。  
37. 医師：体温がいつもより高かったり、熱や感染症状はありませんか？  
38. 患者：熱はないと思います。元気なときもありますし。  
39. 医師：日中と夜間、どちらの時間帯で頭痛がひどくなることが多いですか？  
40. 患者：日中が多いですね。授業中の午後くらいに痛みが強くなります。  
41. 医師：頭を触ったり押したりして痛みが増す感じはありますか？  
42. 患者：いえ、触っても痛みは特に変わりません。  
43. 医師：光や音だけでなく、他の強い刺激で頭痛がひどくなることはありませんか？  
44. 患者：さっき言った香りが特にダメで、それ以外は特に思いつきません。  
45. 医師：肩こりは最近のストレスや姿勢の変化の影響かもしれませんね。  
46. 患者：下を向いて作業している時間が多いのでそうかもしれません。  
47. 医師：頭痛がひどい時に他の神経症状、例えば手足のしびれや力が入りにくいことはありますか？  
48. 患者：特にしびれなどは感じていません。  
49. 医師：頭痛以外の体調不良や目の異変など、何か気になることはありますか？  
50. 患者：頭痛以外は特に何もありません。  
51. 医師：これまでのお話や検査所見から、片頭痛の発作である可能性が高いです。"
