"1. 医師：今日はどうされましたか？
2. 患者：最近、胸が痛くて、息切れもしてるんです。
3. 医師：その症状はいつからですか？
4. 患者：約2か月前からです。
5. 医師：最初はどんな感じでしたか？
6. 患者：最初は運動したときだけ軽い胸痛があったんです。
7. 医師：運動時の息切れはどうでしたか？
8. 患者：階段を上るときに特に感じました。
9. 医師：そのうち安静時にも症状が出てきましたか？
10. 患者：はい、最近は安静にしていても胸が痛くなります。
11. 医師：胸痛はどんな痛みですか？
12. 患者：締め付けられるような感じで、時々ズキズキします。
13. 医師：痛みの頻度はどうですか？
14. 患者：最初はたまにだったのが、今はほぼ毎日です。
15. 医師：動悸はありますか？
16. 患者：はい、特に痛みがあるときに動悸を感じます。
17. 医師：動悸はどのくらいの強さですか？
18. 患者：結構強いと思います。
19. 医師：日常生活に支障はありますか？
20. 患者：普通の活動をするのもきついです。
21. 医師：どのような活動をしていますか？
22. 患者：買い物やちょっとした掃除などです。
23. 医師：お家の中で協力してくださる方はいますか？
24. 患者：家族が手伝ってくれます。
25. 医師：ご家族はあなたの状態に気づいていますか？
26. 患者家族：はい、最近の様子は心配しています。
27. 医師：家族の方は、具体的にどんなことに心配されていらっしゃいますか？
28. 患者家族：特に胸痛がひどくなってきていることです。
29. 医師：以前に心臓に関する問題はありましたか？
30. 患者：特にはないです。ただ、少し高血圧でした。
31. 医師：他に普段気になる症状はありませんか？
32. 患者：目眩や頭痛はないですね。
33. 医師：最近ストレスを感じることはありますか？
34. 患者：最近ちょっと仕事が忙しくて。
35. 医師：その仕事はどのような内容ですか？
36. 患者：商談が多くて、座っている時間が長いです。
37. 医師：体調に影響しているかもしれませんね。
38. 患者：そうかもしれません。
39. 医師：普段の食事はどのような感じですか？
40. 患者：バランスは取れていると思いますが、外食が多いです。
41. 医師：お酒やタバコはどうですか？
42. 患者：お酒は少し飲みますが、タバコは吸っていません。
43. 医師：最近、体重は変わりましたか？
44. 患者：少し増えたかもしれません。
45. 医師：最近の健康診断は受けましたか？
46. 患者：半年前に受けました。
47. 医師：その結果は問題ありませんでしたか？
48. 患者：特に指摘はされませんでした。
49. 医師：よくわかりました。少し検査が必要そうですね。
50. 医師：心筋トロポニンを見て、不安定狭心症と診断しました。"
