"1. 医師：今日はどうされましたか？
2. 患者：頭が脈打つように痛くて、光や音が辛いんです。
3. 医師：いつからこの頭痛は始まりましたか？
4. 患者：確か、3日前から少しずつ酷くなってきました。
5. 医師：これまでにも同じような頭痛を経験したことはありますか？
6. 患者：はい、片頭痛が時々ありました。
7. 医師：今回の頭痛は過去の発作と似ていますか？
8. 患者：はい、とても似ています。
9. 医師：頭痛が始まったとき、何か特別な出来事がありましたか？
10. 患者：特に思い当たらないんですが、最近学校が忙しかったです。
11. 医師：頭痛以外に他の症状はありますか？
12. 患者：視力が少しおかしく感じたり、音がいつもより響く感じです。
13. 医師：普段の生活にはどんな影響がありますか？
14. 患者：学校に行くのが大変で、勉強にも集中できません。
15. 医師：光や音に敏感になるのはいつもですか？
16. 患者：頭痛があるときに特にひどいです。
17. 医師：日常的に服用している薬は何かありますか？
18. 患者：いいえ、普段は薬は飲んでいません。
19. 医師：家族に片頭痛の人はいますか？
20. 患者：母が時々片頭痛になるそうです。
21. 医師：今回の頭痛で吐き気はありますか？
22. 患者：少し気持ち悪いけど、吐いてはいません。
23. 医師：他に大きな病気はしたことがありますか？
24. 患者：特にありません。
25. 医師：頭を押した時に痛みは増しますか？
26. 患者：いいえ、それはないです。
27. 医師：最近、大きなストレスを感じることはありましたか？
28. 患者：やっぱり受験勉強がちょっと大変です。
29. 医師：睡眠はきちんと取れていますか？
30. 患者：あまりよく眠れていないかもしれません。
31. 医師：MRIやCTを撮りましたが、特に異常はありませんでした。
32. 患者：それは少し安心です。
33. 医師：血液検査も正常でしたが、頭痛が続くのは大変ですね。
34. 患者：はい、本当に困っています。
35. 医師：この頭痛に特効薬としてSumatriptanを使用してみましょう。
36. 患者：Sumatriptanってどういう薬なんですか？
37. 医師：片頭痛に効果的な薬で、痛みを和らげます。
38. 患者：それは凄いですね。ぜひ試してみたいです。
39. 医師：さらに、発作を予防するためにPropanololを服用してみてください。
40. 患者：予防の薬もあるんですね。
41. 医師：はい、日常の頭痛の頻度を減らしてくれます。
42. 患者：飲み方はどうしたらいいですか？
43. 医師：Propanololは1日2回で、Sumatriptanは頭痛がひどい時に使ってください。
44. 患者：わかりました、ありがとうございます。
45. 医師：規則正しい生活を送り、ストレスをためないことも大切です。
46. 患者：努力します。勉強と上手く両立できるようにしたいです。
47. 医師：カフェインやアルコールも控えめにしてください。
48. 患者：はい、それも気をつけます。
49. 医師：しばらく経っても改善がなければ、また来てください。
50. 患者：はい。頑張ってみます。ありがとうございました。"
