"1. 医師：今日はどうされましたか？  
2. 患者：左のお腹が痛いんです、2日前から始まって悪くなってきて。  
3. 医師：痛みはどんな感じですか？鋭い痛みですか、鈍い痛みですか？  
4. 患者：鈍くて重たい痛みがずっと続いています。  
5. 医師：他に何か症状はありますか？  
6. 患者：食欲がなくて、少しムカムカもします。  
7. 医師：吐いたりしましたか？  
8. 患者：吐いたことはないですけど、気持ち悪くて。  
9. 医師：お通じはどうですか？  
10. 患者：便秘気味です。ここ数日、全然出なくて。  
11. 医師：発熱はありますか？  
12. 患者：ええ、熱が出て、昨日は38.5度くらいまで上がりました。  
13. 医師：同じような症状を以前に経験されたことはありますか？  
14. 患者：いいえ、こんな風にお腹が痛くなったのは初めてです。  
15. 医師：過去に何か病気や手術を受けたことはありますか？  
16. 患者：慢性腎臓の病気があると言われたことがあります。  
17. 医師：普段飲んでいる薬や、アレルギーはありますか？  
18. 患者：薬は腎臓のためのものを飲んでいますが、アレルギーはないです。  
19. 医師：お腹の痛みですが、動くと悪化しますか？  
20. 患者：そうですね、動くと痛みが増す気がします。  
21. 医師：お腹のどのあたりが一番痛いですか？  
22. 患者：左の下の方が特に痛いです。  
23. 医師：痛みは何かきっかけがあって始まりましたか？  
24. 患者：特に何もしていなくても急に痛くなりました。  
25. 医師：咳をしたり、深呼吸で痛みが酷くなりますか？  
26. 患者：それはないです。じっとしていても痛い感じです。  
27. 医師：お酒やタバコは普段されますか？  
28. 患者：お酒はほとんど飲まないし、タバコは吸いません。  
29. 医師：胃や腸に関する病気の家族歴はありますか？  
30. 患者：特に家族にはそういう病気の人はいません。  
31. 医師：普段、便秘になりやすい体質ですか？  
32. 患者：はい、昔から便秘がちなんですけど、今回は特に酷いです。  
33. 医師：嘔吐がないということですが、お腹が張った感じはありますか？  
34. 患者：張った感じもありますね。  
35. 医師：尿の出方に変化はありますか？例えば量が少なくなったとか？  
36. 患者：そんなに変わった感じはありません。  
37. 医師：腎臓の病気以外で、何かご自身の健康に気になることはありますか？  
38. 患者：特にはないですが、最近少し疲れやすく感じています。  
39. 医師：食欲不振とのことですが、何か特定の食べ物が特に食べられないとかありますか？  
40. 患者：特にそういうのはないです。ただ全体的に食べたくない感じです。  
41. 医師：痛みが和らぐ体勢や、逆に痛くなる体勢はありますか？  
42. 患者：少し丸まるようにすると楽な気がします。  
43. 医師：発熱についてですが、最初に熱を感じたのはいつですか？  
44. 患者：2日ほど前の夜から少し熱っぽくなりました。  
45. 医師：水分は普段どれくらい取っていますか？  
46. 患者：あまり意識していないんですが、多くは飲んでいないかもです。  
47. 医師：便の状態ですが、色や形に変化があると感じますか？  
48. 患者：便秘しているので、最近は全然出ていません。  
49. 医師：腹部の痛み以外に、背中や腰に違和感は感じますか？  
50. 患者：いいえ、特に背中や腰は痛くありません。  
医師：今の話と診察、そして検査結果から判断すると、S状結腸憩室炎という病気だと思われます。この病気は腸の一部に炎症が起きたものです。抗生物質による治療を行っていきます。"
