"1. 医師：今日はどうされましたか？  
2. 患者：数日前から風邪みたいな症状があったんですが、今朝急に胸が痛くなりました。  
3. 医師：どんな感じの痛みですか？締め付けるような痛みですか、刺すような痛みですか？  
4. 患者：締め付けられる感じです。かなり苦しいです。  
5. 医師：痛みはどのくらい続いていますか？  
6. 患者：朝からずっと続いています。  
7. 医師：動いたりすると痛みが強くなりますか？それともじっとしていても痛いですか？  
8. 患者：じっとしていても痛いです。家事をしている時に始まりました。  
9. 医師：動悸がするということですが、心臓が速くなったり不規則な感じがしますか？  
10. 患者：そうです。ドキドキして不規則な感じがします。  
11. 医師：胸痛の他に何か症状はありますか？例えば息切れや頭がふらふらする感じとか。  
12. 患者：全身がだるい感じがして、少し息がしにくいかなと思います。  
13. 医師：数日前の風邪の症状について教えてください。どんな感じでしたか？  
14. 患者：喉の痛みと筋肉痛、それに微熱がありました。でもほぼ治ってきていました。  
15. 医師：風邪の症状が治りかけていて、今回の胸痛は突然起こったんですね。  
16. 患者：はい、突然でした。  
17. 医師：その胸痛、どこに一番痛みを感じますか？例えば胸の中央や左右のどちらかですか？  
18. 患者：胸の中央です。  
19. 医師：痛みが何かに広がるようなことはありますか？肩や背中などに。  
20. 患者：いや、胸だけです。  
21. 医師：過去に同じような胸痛を経験したことはありますか？  
22. 患者：いえ、初めてです。  
23. 医師：ご家族に心臓の病気の方はいらっしゃいますか？  
24. 患者：父が心臓病で、心筋梗塞をしたことがあります。  
25. 医師：そうですか。これまでに持病や、病気で治療を受けたことはありますか？  
26. 患者：特にありません。ただ普段からちょっと血圧が高めと言われたことがあります。  
27. 医師：胸痛が出る前に何かきっかけになるようなことはありましたか？ストレスや重い物を持ったとか。  
28. 患者：特に思い当たりません。ただ家事をしていただけです。  
29. 医師：ご自身で発熱を感じたり、熱っぽさはありますか？  
30. 患者：少し体が熱い感じはしました。でも高くはないと思います。  
31. 医師：皮膚が少し青白い感じに見えますが、末端が冷たい感じはありますか？  
32. 患者：いいえ、冷たさは感じていません。  
33. 医師：他に身体のどこかに腫れたり、むくんだりしているところはありますか？  
34. 患者：特にないです。  
35. 医師：数日前の風邪症状の時ですが、その時何か特別な治療はしましたか？  
36. 患者：いいえ、市販薬を飲んでゆっくり過ごしていました。  
37. 医師：胸痛以外に、例えば胃がむかむかする感じや吐き気などはありますか？  
38. 患者：少し気持ち悪いですけど吐き気というわけではありません。  
39. 医師：それは胸痛が始まってから感じたものですか？  
40. 患者：はい。  
41. 医師：動悸で気を失ったり立ちくらみはありましたか？  
42. 患者：いいえ、そこまではないです。  
43. 医師：最近、脚のむくみや痛みを感じたことはありますか？  
44. 患者：いいえ、それもないです。  
45. 医師：胸痛や動悸の程度は朝から変わってきましたか？  
46. 患者：さっきより少し楽にはなった気がしますが、まだだるいです。  
47. 医師：分かりました。これまで何かアレルギー反応や薬物過敏症が出たことはありますか？  
48. 患者：いいえ、特にありません。  
49. 医師：風邪症状の始まり頃に全身の倦怠感はありましたか？それと比べても今の倦怠感は強いですか？  
50. 患者：ありましたが、今のほうがつらいです。
51. 医師：これまでのお話や検査から、急性の心筋炎が疑われます。今後の治療については慎重に進めていきますね。"
