"1. 医師：今日はどうされましたか？  
2. 患者：口の周りがしびれる感じがして、動き回ると筋肉が痛むんです。  
3. 医師：それはいつから始まりましたか？  
4. 患者：だいたい2週間くらい前からです。  
5. 医師：しびれは最初から強かったですか？それとも徐々に強くなりましたか？  
6. 患者：最初は軽く違和感があるくらいでしたけど、だんだんひどくなってきました。  
7. 医師：筋肉痛は何か特定の動作をしたときに出ますか？  
8. 患者：特定の動作というより、普通に動くだけで痛い感じです。  
9. 医師：細かい作業が難しいというのはどういう状態ですか？  
10. 患者：例えばボタンを留めるとか、小さなものをつかむのがやりづらい感じです。  
11. 医師：そのほかに困っていることはありますか？  
12. 患者：最近、記憶力が落ちた気がして…よく物忘れをするようになったんです。  
13. 医師：これまでに大きな病気やけがをしたことはありますか？  
14. 患者：特にありません。昔から大きな病気もけがもなくて。  
15. 医師：ご家族に同じような症状がある方はいらっしゃいますか？  
16. 患者：いいえ、誰もいません。  
17. 医師：わかりました。体調で変わったことを感じたのはこの2週間だけですね？  
18. 患者：そうですね。特に悪かったのは最近です。  
19. 医師：普段の生活でストレスが多かったり、睡眠不足などはないですか？  
20. 患者：まあ、普通です。特に悩みごともないし、ちゃんと寝られています。  
21. 医師：食事はきちんと取れてますか？栄養バランスとかどうでしょう？  
22. 患者：はい、ちゃんと食べてます。一人暮らしですが、自炊してます。  
23. 医師：口周りのしびれについて少し聞かせてください。その部位を触るとどう感じますか？  
24. 患者：触られるとなんだか変な感じがします。痛いわけではないですけど…。  
25. 医師：どちらか片側だけとか、特定の場所だけ感じることはありますか？  
26. 患者：いえ、両側とも同じように感じます。  
27. 医師：しびれが強くなるタイミングや条件はありますか？  
28. 患者：特にないですね、一日中同じ感じです。  
29. 医師：筋肉の痛みはどうですか？特にどこの筋肉が痛みますか？  
30. 患者：足の筋肉は特に痛いです。階段を登るのがきついです。  
31. 医師：そのほか、痙攣や体の一部が急に動くようなことはありますか？  
32. 患者：いえ、そういうことはありませんね。  
33. 医師：最近寒くなりましたが、冷えを感じることが多いですか？  
34. 患者：ええ、よく手足が冷える感じがします。  
35. 医師：手が冷える以外に、震えたり汗をかくようなことはありますか？  
36. 患者：それは特に感じないですね。  
37. 医師：記憶力の話に戻りますが、どんな状況で物忘れを感じますか？  
38. 患者：日常的なことを忘れる感じです。例えば、何をしに台所に行ったか忘れたり…。  
39. 医師：普段の言葉遣いで話しにくかったり、言葉が出てこないと感じることはありますか？  
40. 患者：そうですね、最近ちょっと言葉がうまく出てこないこともあります。  
41. 医師：何度も同じ内容で混乱することはありますか？  
42. 患者：そこまではないですけど、時々「あれ？」と思うことはあります。  
43. 医師：体力はどうですか？疲れやすいと感じますか？  
44. 患者：疲れやすいですね。何もしてなくてもダルい感じです。  
45. 医師：運動や体をたくさん動かす仕事などはされていますか？  
46. 患者：いえ、デスクワークですので、体を動かすことは少ないです。  
47. 医師：最後に聞きますが、最近手足が動かしにくいと思ったことはありますか？  
48. 患者：少し固まる感じがすることはあります。でも動かなくなるわけではないです。  
49. 医師：さまざまお聞きしましたが、症状や血液検査などから、副甲状腺機能低下症が考えられます。  
50. 患者：そうなんですね…副甲状腺ってどんな役割をするんでしょうか？  "
